site_no,lat,lon,huc2,huc4,huc6,huc8,rfc
02301750,27.9258564,-82.3642595,03,0310,031002,03100206,SERFC
02301793,27.985021,-82.37175969,03,0310,031002,03100206,SERFC
02301900,28.18194444,-82.0125,03,0310,031002,03100205,SERFC
02303205,28.02835317,-82.2453678,03,0310,031002,03100205,SERFC
02303350,28.1347222,-82.3619444,03,0310,031002,03100205,SERFC
02303400,28.32388889,-82.3836111,03,0310,031002,03100205,SERFC
02303410,28.2593611,-82.3861111,03,0310,031002,03100205,SERFC
02305851,28.05862836,-82.4612055,03,0310,031002,03100205,SERFC
02306000,28.02113004,-82.451761,03,0310,031002,03100205,SERFC
02306500,NA,NA,NA,NA,NA,NA,NA
02306647,28.01390775,-82.5450963,03,0310,031002,03100206,SERFC
02306654,28.00048604,-82.556316,03,0310,031002,03100206,SERFC
02306774,28.06583333,-82.5658333,03,0310,031002,03100206,SERFC
02306950,28.06501684,-82.5553744,03,0310,031002,03100206,SERFC
02307323,NA,NA,NA,NA,NA,NA,NA
02307359,28.09612675,-82.6873219,03,0310,031002,03100206,SERFC
02307445,28.07705556,-82.6977778,03,0310,031002,03100206,SERFC
02307668,27.9797421,-82.7423232,03,0310,031002,03100206,SERFC
02307674,27.97550618,-82.7131558,03,0310,031002,03100206,SERFC
02307780,27.91585545,-82.7248228,03,0310,031002,03100207,SERFC
02308935,27.81419235,-82.6956554,03,0310,031002,03100207,SERFC
02309415,28.02335166,-82.7406565,03,0310,031002,03100207,SERFC
02309421,28.04,-82.7475,03,0310,031002,03100207,SERFC
02309425,28.0469618,-82.7587125,03,0310,031002,03100207,SERFC
02310300,28.25731495,-82.6429044,03,0310,031002,03100207,SERFC
02310675,28.76665075,-82.5887105,03,0310,031002,03100207,SERFC
02311000,28.27139707,-82.0978598,03,0310,031002,03100208,SERFC
02312180,28.5216647,-82.0548037,03,0310,031002,03100208,SERFC
02312640,28.6972136,-82.1039741,03,0310,031002,03100208,SERFC
02312645,28.70443503,-82.1570313,03,0310,031002,03100208,SERFC
02312667,28.77026704,-82.0636961,03,0310,031002,03100208,SERFC
02329342,30.73555556,-84.4969444,03,0312,031200,03120003,SERFC
02334480,34.1325997,-84.0699108,03,0313,031300,03130001,SERFC
02334578,34.096489,-84.0796336,03,0313,031300,03130001,SERFC
02334620,34.07148875,-84.1301922,03,0313,031300,03130001,SERFC
02335350,33.96510067,-84.2649225,03,0313,031300,03130001,SERFC
02335790,34.00287797,-84.394372,03,0313,031300,03130001,SERFC
023358685,33.9792676,-84.452152,03,0313,031300,03130001,SERFC
02336030,NA,NA,NA,NA,NA,NA,NA
02336152,33.81044444,-84.2479722,03,0313,031300,03130001,SERFC
02336313,33.8217716,-84.4388178,03,0313,031300,03130001,SERFC
02336340,33.89788036,-84.345481,03,0313,031300,03130001,SERFC
02336526,33.79427255,-84.4743747,03,0313,031300,03130002,SERFC
02336728,33.74344087,-84.5682657,03,0313,031300,03130002,SERFC
02336870,33.85927148,-84.6879908,03,0313,031300,03130002,SERFC
02336986,33.83621638,-84.6316006,03,0313,031300,03130002,SERFC
02337498,33.5272222,-84.93638889,03,0313,031300,03130002,SERFC
02338523,33.3406717,-85.2268901,03,0313,031300,03130002,SERFC
02344280,33.5258333,-84.43388889,03,0313,031300,03130005,SERFC
02344327,33.54138889,-84.4841667,03,0313,031300,03130005,SERFC
02344478,33.25694444,-84.3627778,03,0313,031300,03130005,SERFC
02344620,33.38916667,-84.6247222,03,0313,031300,03130005,SERFC
02344655,33.42166667,-84.5783333,03,0313,031300,03130005,SERFC
02344724,33.4872222,-84.5083333,03,0313,031300,03130005,SERFC
02346310,33.1872222,-84.2294444,03,0313,031300,03130005,SERFC
02354475,31.46555556,-84.4494444,03,0313,031300,03130009,SERFC
02362240,31.27239318,-85.9582737,03,0314,031402,03140201,SERFC
02376100,30.44825279,-87.2905288,03,0314,031401,03140107,SERFC
02378170,30.3882541,-87.652763,03,0314,031401,03140107,SERFC
02381600,34.57036618,-84.4688155,03,0315,031501,03150102,SERFC
02384540,34.8720238,-84.7213262,03,0315,031501,03150101,SERFC
02388320,34.37166667,-85.26388889,03,0315,031501,03150103,SERFC
02391840,34.265,-84.47388889,03,0315,031501,03150104,SERFC
02393377,34.01694444,-84.6433333,03,0315,031501,03150104,SERFC
02393419,33.99527778,-84.6930556,03,0315,031501,03150104,SERFC
02406930,33.21178164,-86.273308,03,0315,031501,03150107,SERFC
02423130,NA,NA,NA,NA,NA,NA,NA
02423397,33.53454886,-86.5624847,03,0315,031502,03150202,SERFC
02430085,34.46666667,-88.2836111,03,0316,031601,03160101,SERFC
02430880,34.30444444,-88.3711111,03,0316,031601,03160101,SERFC
02449882,34.0798198,-86.60777,03,0316,031601,03160109,SERFC
02458148,33.5770483,-86.7188778,03,0316,031601,03160111,SERFC
02458190,33.54843779,-86.7613783,03,0316,031601,03160111,SERFC
02465292,33.17484164,-87.5647288,03,0316,031601,03160113,SERFC
02470072,31.86404249,-87.7472247,03,0316,031602,03160203,SERFC
02479980,30.78018805,-88.3188979,03,0317,031700,03170008,LMRFC
02480002,30.7260225,-88.2763955,03,0317,031700,03170008,LMRFC
03026480,41.64405556,-78.5314444,05,0501,050100,05010005,OHRFC
03026500,41.63117349,-78.5766898,05,0501,050100,05010005,OHRFC
03044810,40.16888889,-79.23388889,05,0501,050100,05010008,OHRFC
03049800,40.5203462,-79.93810799,05,0501,050100,05010009,OHRFC
03052500,38.96398938,-80.1525806,05,0502,050200,05020001,OHRFC
03075905,39.538,-79.3157778,05,0502,050200,05020006,OHRFC
03094704,41.48305556,-80.7461111,05,0503,050301,05030102,OHRFC
03121850,40.59728465,-81.3590012,05,0504,050400,05040001,OHRFC
03129197,40.8811111,-82.6597222,04,0410,041000,04100011,OHRFC
03207965,37.43260479,-82.3537563,05,0507,050702,05070202,OHRFC
03237280,38.64368745,-83.21573648,05,0509,050902,05090201,OHRFC
03238140,39.0972823,-84.4827199,05,0509,050902,05090203,OHRFC
03238772,38.98666667,-84.3652778,05,0509,050902,05090201,OHRFC
03250322,38.24730198,-83.5893567,05,0510,051001,05100101,OHRFC
03254480,38.84444444,-84.5322222,05,0510,051001,05100101,OHRFC
03254693,NA,NA,NA,NA,NA,NA,NA
03260015,39.08533764,-84.5577214,05,0509,050902,05090203,OHRFC
03260050,39.05894888,-84.6160558,05,0509,050902,05090203,OHRFC
03260100,39.0797222,-84.6852778,05,0509,050902,05090203,OHRFC
03271300,39.6542259,-84.1957722,05,0508,050800,05080002,OHRFC
03274650,40.00421314,-85.1155201,05,0508,050800,05080003,OHRFC
03284525,37.98841157,-84.4110465,05,0510,051002,05100205,OHRFC
03284533,37.9383333,-84.4786111,05,0510,051002,05100205,OHRFC
03284552,37.95777778,-84.5011111,05,0510,051002,05100205,OHRFC
03287590,38.04006944,-84.4111111,05,0510,051002,05100205,OHRFC
03288180,38.09166667,-84.50138889,05,0510,051002,05100205,OHRFC
03289193,38.06674334,-84.5543852,05,0510,051002,05100205,OHRFC
03292474,38.2759036,-85.606072,05,0514,051401,05140101,OHRFC
03292480,38.31256909,-85.6257947,05,0514,051401,05140101,OHRFC
03292500,38.2114592,-85.7024613,05,0514,051401,05140101,OHRFC
03293000,38.237293,-85.6646834,05,0514,051401,05140101,OHRFC
03293530,38.27645917,-85.693573,05,0514,051401,05140101,OHRFC
03294550,38.1775699,-85.8669086,05,0514,051401,05140101,OHRFC
03294570,38.07812588,-85.8899635,05,0514,051401,05140101,OHRFC
03297800,37.9911111,-85.6411111,05,0514,051401,05140102,OHRFC
03298135,38.19479109,-85.557181,05,0514,051401,05140102,OHRFC
03298250,38.0792321,-85.6160683,05,0514,051401,05140102,OHRFC
03298300,38.08756629,-85.642458,05,0514,051401,05140102,OHRFC
03298550,37.92784138,-85.6535688,05,0514,051401,05140102,OHRFC
03301900,38.1756242,-85.615237,05,0514,051401,05140102,OHRFC
03301940,38.1503466,-85.6935714,05,0514,051401,05140102,OHRFC
03302050,38.0478476,-85.8571848,05,0514,051401,05140102,OHRFC
03302680,38.60533536,-86.0944222,05,0514,051401,05140104,OHRFC
03312259,36.55188026,-85.8571075,05,0511,051100,05110002,OHRFC
03323587,41.02138889,-85.2555556,05,0512,051201,05120101,OHRFC
03331224,41.22163888,-86.0456944,05,0512,051201,05120106,
03335673,40.30142559,-86.923619,05,0512,051201,05120108,OHRFC
033356786,40.467257,-87.0580685,05,0512,051201,05120108,OHRFC
03336890,40.16416667,-88.0275,05,0512,051201,05120109,OHRFC
03337000,40.1111428,-88.2264375,05,0512,051201,05120109,OHRFC
03350655,40.06614999,-85.86303589,05,0512,051202,05120201,OHRFC
03350660,40.07364885,-85.924982,05,0512,051202,05120201,OHRFC
03351072,39.926984,-86.1722114,05,0512,051202,05120201,OHRFC
03351310,39.82976428,-86.2061,05,0512,051202,05120201,OHRFC
033521504,39.95694444,-85.9891667,05,0512,051202,05120201,OHRFC
03353120,39.77587579,-86.0638729,05,0512,051202,05120201,OHRFC
03353415,NA,NA,NA,NA,NA,NA,NA
03353430,NA,NA,NA,NA,NA,NA,NA
03353620,39.70587776,-86.1035963,05,0512,051202,05120201,OHRFC
03353637,39.6667121,-86.1963768,05,0512,051202,05120201,OHRFC
03357350,39.76171297,-86.7294505,05,0512,051202,05120203,OHRFC
03364042,39.30393967,-85.7747056,05,0512,051202,05120205,OHRFC
03368000,39.07033129,-85.4860766,05,0512,051202,05120207,OHRFC
03426470,36.28445246,-86.7063414,05,0513,051302,05130202,OHRFC
03431300,36.12998547,-86.7610486,05,0513,051302,05130202,OHRFC
03450000,35.65305556,-82.4052778,06,0601,060101,06010105,LMRFC
03491544,36.37981674,-83.0465542,06,0601,060101,06010104,LMRFC
03605078,36.0470043,-88.07586979,06,0604,060400,06040005,LMRFC
03611260,37.04144404,-88.7108852,05,0514,051402,05140206,LMRFC
040263205,46.59438708,-90.9632437,04,0401,040103,04010301,NCRFC
04040260,47.3226993,-88.4053895,04,0402,040201,04020103,NCRFC
04043238,46.78214818,-87.8776299,04,0402,040201,04020105,NCRFC
04043244,46.7857589,-87.8523522,04,0402,040201,04020105,NCRFC
04043275,46.7135391,-87.8406871,04,0402,040201,04020105,NCRFC
04046000,46.1180556,-85.3653694,04,0406,040601,04060107,NCRFC
04057813,46.43438238,-87.7695795,04,0403,040301,04030110,NCRFC
04057814,46.4393822,-87.7979128,04,0403,040301,04030110,NCRFC
04058200,46.41104987,-87.6243028,04,0403,040301,04030110,NCRFC
04072076,44.49,-88.1811111,04,0403,040301,04030103,NCRFC
04073458,43.7658333,-89.0202778,04,0403,040302,04030201,NCRFC
04084911,44.3055449,-88.1712146,04,0403,040302,04030204,NCRFC
04084927,44.29925,-88.1918333,04,0403,040302,04030204,NCRFC
040854592,43.825,-87.8333333,04,0403,040301,04030101,NCRFC
040857005,43.78888889,-87.92138889,04,0403,040301,04030101,NCRFC
040869416,43.09713889,-87.96725,04,0404,040400,04040003,NCRFC
04087050,43.20667408,-88.0384231,04,0404,040400,04040003,NCRFC
04087070,43.1236111,-88.0436111,04,0404,040400,04040003,NCRFC
04087088,43.0547222,-88.0461111,04,0404,040400,04040003,NCRFC
04087119,43.0438333,-88.0051111,04,0404,040400,04040003,NCRFC
040871473,42.945,-87.8861111,04,0404,040400,04040003,NCRFC
040871475,NA,NA,,,,,NA
040871488,42.9897222,-87.9519444,04,0404,040400,04040003,NCRFC
04087159,42.9975,-87.92638889,04,0404,040400,04040003,NCRFC
04087204,42.925,-87.87,04,0404,040400,04040002,NCRFC
04087214,42.945,-88.0141667,04,0404,040400,04040002,NCRFC
04094400,41.4647222,-87.0705556,04,0404,040400,04040001,NCRFC
04101370,41.728659,-86.2627852,04,0405,040500,04050001,NCRFC
04106400,42.2444854,-85.6144495,04,0405,040500,04050003,NCRFC
04112000,42.67586828,-84.3638605,04,0405,040500,04050004,NCRFC
04117000,42.5658695,-85.0936085,04,0405,040500,04050007,NCRFC
04122100,43.2886254,-86.2228378,04,0406,040601,04060102,NCRFC
04144032,NA,NA,NA,NA,NA,NA,NA
0414826545,42.91194444,-83.7902778,04,0408,040802,04080204,NCRFC
041482663,42.9419733,-83.8460698,04,0408,040802,04080204,NCRFC
04163400,42.60142277,-83.0713165,04,0409,040900,04090003,NCRFC
04164100,42.82252996,-83.0202102,04,0409,040900,04090003,NCRFC
04166000,42.5458678,-83.2235418,04,0409,040900,04090004,NCRFC
04166300,42.46447955,-83.369655,04,0409,040900,04090004,NCRFC
04168580,42.2694826,-83.28965169,04,0409,040900,04090004,NCRFC
04174518,42.2647606,-83.688273,04,0409,040900,04090005,NCRFC
04182755,41.06027778,-85.1852778,04,0410,041000,04100004,OHRFC
04182808,41.1047705,-85.157749,04,0410,041000,04100004,OHRFC
04185440,41.3617172,-84.6910667,04,0410,041000,04100006,OHRFC
04188433,40.9825539,-83.5857631,04,0410,041000,04100008,OHRFC
04191444,NA,NA,NA,NA,NA,NA,NA
04193999,NA,NA,NA,NA,NA,NA,NA
04199155,41.34838289,-82.51378249,04,0410,041000,04100012,OHRFC
04201526,41.39305556,-81.8502778,04,0411,041100,04110002,OHRFC
04206413,41.30305556,-81.5133333,04,0411,041100,04110002,OHRFC
04206448,41.31672109,-81.5978997,04,0411,041100,04110002,OHRFC
04208347,41.4333333,-81.6061111,04,0411,041100,04110002,OHRFC
04213075,41.9920003,-80.2911737,04,0412,041201,04120101,OHRFC
0422026250,43.2536111,-77.7422222,04,0413,041300,04130001,NERFC
04232050,43.13027778,-77.5186111,04,0414,041401,04140101,NERFC
04240100,43.0358333,-76.1816667,04,0414,041402,04140201,NERFC
04240105,43.0561111,-76.185,04,0414,041402,04140201,NERFC
04282815,NA,NA,NA,NA,NA,NA,NA
04288225,44.52338556,-72.7717885,04,0415,041504,04150403,NERFC
04288230,44.5039413,-72.7817883,04,0415,041504,04150403,NERFC
04290335,NA,NA,NA,NA,NA,NA,NA
04292750,44.7797674,-73.1437467,04,0415,041504,04150405,NERFC
04292770,NA,NA,NA,NA,NA,NA,NA
04292810,44.8561111,-73.1508333,04,0415,041504,04150405,NERFC
04293900,NA,NA,NA,NA,NA,NA,NA
04294140,44.96305556,-72.9919444,04,0415,041504,04150407,NERFC
05054500,47.7027775,-99.9490145,09,0902,090202,09020202,NCRFC
05056060,48.4575008,-99.2243037,09,0902,090202,09020201,NCRFC
05059600,47.32498855,-97.7906537,09,0902,090202,09020205,NCRFC
05078470,47.73777778,-96.2025,09,0902,090203,09020303,NCRFC
05288705,45.04996508,-93.3102274,07,0701,070102,07010206,NCRFC
053416966,45.11513889,-92.41625,07,0703,070300,07030005,NCRFC
05357206,46.03277778,-89.6077778,07,0705,070500,07050002,NCRFC
05357215,46.02388889,-89.6527778,07,0705,070500,07050002,NCRFC
05357225,46.06138889,-89.6472222,07,0705,070500,07050002,NCRFC
05357230,46.0786111,-89.6672222,07,0705,070500,07050002,NCRFC
053674967,45.0994444,-91.6511111,07,0705,070500,07050007,NCRFC
05382255,43.99388889,-90.6572222,07,0704,070400,07040006,NCRFC
05382257,44.00055556,-90.6811111,07,0704,070400,07040006,NCRFC
05389400,43.04081747,-91.2065192,07,0706,070600,07060001,NCRFC
05400625,44.47075,-89.5082222,07,0707,070700,07070003,NCRFC
05406457,43.1097222,-89.6408333,07,0707,070700,07070005,NCRFC
05406469,43.12527778,-89.635,07,0707,070700,07070005,NCRFC
05406479,43.1147222,-89.6641667,07,0707,070700,07070005,NCRFC
05408480,43.6995,-90.78775,07,0707,070700,07070006,NCRFC
05422560,41.55669745,-90.6876409,07,0708,070801,07080101,NCRFC
05426350,42.93388889,-88.4697222,07,0709,070900,07090001,NCRFC
05427880,43.1922222,-89.4728889,07,0709,070900,07090002,NCRFC
05427930,43.14027778,-89.4423056,07,0709,070900,07090002,NCRFC
05427943,43.1111111,-89.5361111,07,0709,070900,07090001,NCRFC
05431016,42.6408333,-88.5608333,07,0709,070900,07090001,NCRFC
05432695,42.94055556,-89.9211111,07,0709,070900,07090003,NCRFC
05432927,42.8747222,-89.7991667,07,0709,070900,07090004,NCRFC
05435943,42.97694444,-89.5394444,07,0709,070900,07090004,NCRFC
05438030,42.27666667,-88.51,07,0709,070900,07090006,NCRFC
05438283,42.52166667,-88.6608333,07,0709,070900,07090006,NCRFC
05454000,41.7000165,-91.4876684,07,0708,070802,07080209,NCRFC
05454090,41.7,-91.5627778,07,0708,070802,07080209,NCRFC
0546494170,41.6735833,-91.3436944,07,0708,070802,07080206,NCRFC
05464942,41.6695833,-91.3506389,07,0708,070802,07080206,NCRFC
05502000,39.67819444,-91.4095556,07,0711,071100,07110004,NCRFC
05527900,42.4658333,-88.0091667,07,0712,071200,07120004,NCRFC
05527905,42.44805556,-88.0247222,07,0712,071200,07120004,NCRFC
05528500,42.15194444,-87.9577778,07,0712,071200,07120004,NCRFC
05529500,42.09530499,-87.9128462,07,0712,071200,07120004,NCRFC
05532000,41.88169755,-87.86922759,07,0712,071200,07120004,NCRFC
05533400,41.70777778,-87.9627778,07,0712,071200,07120004,NCRFC
05534500,42.15277778,-87.8186111,07,0712,071200,07120003,NCRFC
05535000,42.2325,-87.8452778,07,0712,071200,07120003,NCRFC
05535500,42.1383333,-87.8347222,07,0712,071200,07120003,NCRFC
05536162,41.43555556,-87.57138889,07,0712,071200,07120003,NCRFC
05536235,41.52086839,-87.5903206,07,0712,071200,07120003,NCRFC
05536255,41.5400347,-87.6492117,07,0712,071200,07120003,NCRFC
05536340,41.61420048,-87.7294937,07,0712,071200,07120003,NCRFC
05536500,41.64669995,-87.7664401,07,0712,071200,07120003,NCRFC
05537500,41.642531,-87.9992252,07,0712,071200,07120004,NCRFC
05540060,41.85638889,-88.20388889,07,0712,071200,07120004,NCRFC
05540195,41.80194444,-88.06888889,07,0712,071200,07120004,NCRFC
05540275,41.7258333,-88.1636111,07,0712,071200,07120004,NCRFC
05549000,42.32055556,-88.3127778,07,0712,071200,07120006,NCRFC
05551330,41.8458333,-88.3491667,07,0712,071200,07120007,NCRFC
05551545,41.70138889,-88.3272222,07,0712,071200,07120007,NCRFC
05560500,40.66753795,-89.5042614,07,0713,071300,07130001,NCRFC
05561500,40.67726006,-89.5312067,07,0713,071300,07130001,NCRFC
05579620,40.47277778,-88.8797222,07,0713,071300,07130009,NCRFC
05579630,40.4583333,-88.8775,07,0713,071300,07130009,NCRFC
05590050,40.09725387,-88.3067191,07,0714,071402,07140201,NCRFC
06036940,44.732725,-110.7132528,10,1002,100200,10020007,MBRFC
06062500,46.5238972,-112.2566472,10,1003,100301,10030101,MBRFC
06063000,46.604925,-112.089361,10,1003,100301,10030101,MBRFC
06090650,47.70790556,-111.40915,10,1003,100301,10030102,MBRFC
06131200,47.5365944,-106.1534528,10,1004,100401,10040104,MBRFC
06133500,48.9707833,-113.0559694,10,1005,100500,10050001,MBRFC
06154400,48.2237333,-108.7140528,10,1005,100500,10050009,MBRFC
06169500,48.969375,-106.8398417,10,1005,100500,10050015,MBRFC
06177500,47.4139722,-105.5756444,10,1006,100600,10060002,MBRFC
06178000,48.9902861,-105.6969083,10,1006,100600,10060003,MBRFC
06278300,44.5080195,-107.4036886,10,1008,100800,10080010,MBRFC
06289600,44.9877441,-107.4828685,10,1008,100800,10080016,MBRFC
06289820,44.99052258,-107.4228665,10,1008,100800,10080016,MBRFC
06295113,45.36116667,-106.9903556,10,1010,101000,10100003,MBRFC
06295220,45.67582545,-106.700309,10,1010,101000,10100003,MBRFC
06307600,45.29906389,-106.5081667,10,1009,100901,10090101,MBRFC
06307740,45.58838889,-106.2550556,10,1009,100901,10090102,MBRFC
06309200,43.57773999,-107.1383995,10,1009,100902,10090201,MBRFC
06311000,44.02774228,-107.0808955,10,1009,100902,10090201,MBRFC
06317020,44.6324821,-106.0319671,10,1009,100902,10090202,MBRFC
06324970,44.9269288,-105.3533268,10,1009,100902,10090208,MBRFC
06332000,48.37555556,-102.7672222,10,1011,101101,10110101,MBRFC
06332515,47.7872369,-102.7685256,10,1011,101101,10110101,MBRFC
06332523,NA,NA,NA,NA,NA,NA,NA
06332770,NA,NA,NA,NA,NA,NA,NA
06335750,46.57638889,-103.5580556,10,1011,101102,10110203,MBRFC
06339100,47.2361259,-102.7699074,10,1013,101302,10130201,MBRFC
06342260,47.05749409,-101.1957001,10,1013,101301,10130101,MBRFC
06342450,46.9149922,-100.8137419,10,1013,101301,10130101,MBRFC
06344600,47.02779158,-103.0532355,10,1013,101302,10130202,MBRFC
06347000,46.5452839,-101.6454228,10,1013,101302,10130203,MBRFC
06349600,46.8072156,-100.7340153,10,1013,101301,10130103,MBRFC
06354480,46.11388889,-99.8369444,10,1013,101301,10130104,MBRFC
06392900,44.08498109,-104.060489,10,1012,101201,10120107,MBRFC
06392950,43.85886727,-104.107158,10,1012,101201,10120107,MBRFC
06400875,43.18803166,-103.2265866,10,1012,101201,10120106,MBRFC
06402000,43.43053476,-103.4763069,10,1012,101201,10120109,MBRFC
06402430,43.58137177,-103.4765835,10,1012,101201,10120109,MBRFC
06402500,43.4666495,-103.3060308,10,1012,101201,10120109,MBRFC
06403300,43.7172105,-103.3679713,10,1012,101201,10120109,MBRFC
06404000,43.87164727,-103.3363029,10,1012,101201,10120109,MBRFC
06404998,43.76110028,-103.3640816,10,1012,101201,10120109,MBRFC
06406000,43.82804586,-103.1960211,10,1012,101201,10120109,MBRFC
06406500,43.72543145,-102.9061231,10,1012,101201,10120109,MBRFC
06407500,43.97871038,-103.3460469,10,1012,101201,10120109,MBRFC
06408700,44.13387149,-103.8615912,10,1012,101201,10120110,MBRFC
06409000,44.01359238,-103.8304784,10,1012,101201,10120110,MBRFC
06410000,44.02914848,-103.7818652,10,1012,101201,10120110,MBRFC
06412810,44.05887667,-103.2974058,10,1012,101201,10120110,MBRFC
06424000,44.2947073,-103.5968592,10,1012,101201,10120111,MBRFC
06425100,44.2402646,-103.1512907,10,1012,101201,10120111,MBRFC
06425720,43.98442105,-105.388325,10,1012,101202,10120201,MBRFC
06426130,44.26664698,-105.4386063,10,1012,101202,10120201,MBRFC
06426160,44.26775809,-105.4386063,10,1012,101202,10120201,MBRFC
06426500,44.32192645,-104.9405313,10,1012,101202,10120201,MBRFC
06429500,44.153871,-104.07799,10,1012,101202,10120203,MBRFC
06429905,44.52026325,-104.0838239,10,1012,101202,10120203,MBRFC
06429997,44.5763739,-104.0560453,10,1012,101202,10120203,MBRFC
06430850,44.3496865,-103.9359118,10,1012,101202,10120203,MBRFC
06436190,44.54175655,-103.5719867,10,1012,101202,10120202,MBRFC
06437020,44.3355403,-103.6354716,10,1012,101202,10120202,MBRFC
06440200,43.9690175,-101.767229,10,1014,101401,10140102,MBRFC
06446700,43.53666558,-101.7985923,10,1014,101402,10140202,MBRFC
06447230,43.75527266,-101.2279205,10,1014,101402,10140202,MBRFC
06447500,43.1669155,-101.6327322,10,1014,101402,10140203,MBRFC
06448000,43.08711217,-101.60387,10,1014,101402,10140203,MBRFC
06449000,43.1459166,-101.5128713,10,1014,101402,10140203,MBRFC
06471800,45.51919906,-98.577541,10,1016,101600,10160003,MBRFC
06479215,45.18079549,-97.1861904,10,1017,101702,10170202,MBRFC
06599900,42.6933333,-96.3703056,10,1023,102300,10230001,MBRFC
06600900,42.14805556,-96.4833333,10,1023,102300,10230001,MBRFC
06610750,41.3105533,-96.0477944,10,1023,102300,10230006,MBRFC
06610788,41.18055449,-96.1394631,10,1023,102300,10230006,MBRFC
06614800,40.49609409,-105.8650119,10,1018,101800,10180001,MBRFC
06634060,42.3311111,-106.1552778,10,1018,101800,10180005,MBRFC
06659580,40.99365,-105.7597028,10,1018,101800,10180010,MBRFC
06696980,39.33943296,-105.9116813,10,1019,101900,10190001,MBRFC
06701620,39.16749104,-105.1222112,10,1019,101900,10190002,MBRFC
06701700,NA,NA,NA,NA,NA,NA,NA
06708600,39.2594722,-104.9519028,10,1019,101900,10190002,MBRFC
06708800,39.423,-104.9046111,10,1019,101900,10190002,MBRFC
06709000,39.43832246,-104.9830387,10,1019,101900,10190002,MBRFC
06709530,39.50736944,-105.0244667,10,1019,101900,10190002,MBRFC
06709740,39.5961111,-105.0160278,10,1019,101900,10190002,MBRFC
06709910,39.6001111,-105.0419222,10,1019,101900,10190002,MBRFC
06710150,39.5633216,-104.927758,10,1019,101900,10190002,MBRFC
06711515,39.5937361,-104.9065,10,1019,101900,10190002,MBRFC
06711555,39.6491542,-104.9788705,10,1019,101900,10190002,MBRFC
06711570,39.66920278,-104.9425083,10,1019,101900,10190002,MBRFC
06711575,39.6717222,-104.9770278,10,1019,101900,10190002,MBRFC
06711618,39.7172472,-105.0420111,10,1019,101900,10190002,MBRFC
06711780,39.73519444,-105.0313611,10,1019,101900,10190002,MBRFC
06712000,39.3558234,-104.7633092,10,1019,101900,10190003,MBRFC
06713000,39.65359899,-104.8630326,10,1019,101900,10190003,MBRFC
06714400,39.64900556,-105.7074833,10,1019,101900,10190004,MBRFC
06714500,39.6631,-105.7063278,10,1019,101900,10190004,MBRFC
06714800,39.68720955,-105.7002821,10,1019,101900,10190004,MBRFC
06718550,39.74887674,-105.3997159,10,1019,101900,10190004,MBRFC
06719840,39.82655278,-105.0400639,10,1019,101900,10190004,MBRFC
06720460,39.8080421,-104.7938618,10,1019,101900,10190003,MBRFC
06720820,39.90568056,-105.0353889,10,1019,101900,10190003,MBRFC
06724970,40.13427778,-105.1308194,10,1019,101900,10190005,MBRFC
06727500,40.01866667,-105.32625,10,1019,101900,10190005,MBRFC
06730160,40.0576111,-105.3487778,10,1019,101900,10190005,MBRFC
06746095,40.5399822,-105.88279,10,1019,101900,10190007,MBRFC
06746110,40.5619264,-105.8639,10,1019,101900,10190007,MBRFC
06755960,41.13109269,-104.8285796,10,1019,101900,10190009,MBRFC
06762500,41.22777778,-103.8930556,10,1019,101900,10190016,MBRFC
06769525,40.7288988,-99.3989885,10,1020,102001,10200101,MBRFC
06772100,40.8747222,-98.3783333,10,1020,102001,10200102,MBRFC
06772775,41.0908333,-98.0777778,10,1020,102001,10200103,MBRFC
06772898,41.2972222,-97.7138889,10,1020,102001,10200103,MBRFC
06794650,41.35194444,-97.4033333,10,1020,102001,10200103,MBRFC
06803093,40.7675026,-96.796965,10,1020,102002,10200203,MBRFC
06803170,40.81080556,-96.8060833,10,1020,102002,10200203,MBRFC
06803502,NA,NA,NA,NA,NA,NA,NA
06803510,40.89305556,-96.6816667,10,1020,102002,10200203,MBRFC
06803520,40.85694448,-96.5952902,10,1020,102002,10200203,MBRFC
06821500,40.02916667,-101.9675,10,1025,102500,10250001,MBRFC
06823000,40.06943516,-102.0512979,10,1025,102500,10250002,MBRFC
06823500,40.03944444,-101.8666667,10,1025,102500,10250002,MBRFC
06824000,40.0422222,-101.7280556,10,1025,102500,10250002,MBRFC
06827000,39.67193827,-102.0135164,10,1025,102500,10250003,MBRFC
06827500,40.01027778,-101.5419444,10,1025,102500,10250003,MBRFC
06834000,40.35166667,-101.1236111,10,1025,102500,10250005,MBRFC
06835500,40.2347215,-100.8782139,10,1025,102500,10250005,MBRFC
06836500,40.14583655,-100.6732083,10,1025,102500,10250004,MBRFC
06838000,40.2347222,-100.5008333,10,1025,102500,10250007,MBRFC
06845110,40.0016726,-99.9929055,10,1025,102500,10250011,MBRFC
06846500,39.98500557,-100.560148,10,1025,102500,10250014,MBRFC
06847000,40.1200068,-99.8934566,10,1025,102500,10250014,MBRFC
06847500,40.1183333,-99.5169444,10,1025,102500,10250011,MBRFC
06847900,39.769727,-100.1006875,10,1025,102500,10250015,MBRFC
06848500,39.9787043,-99.4786584,10,1025,102500,10250015,MBRFC
06853800,39.89918,-98.2503276,10,1025,102500,10250016,MBRFC
06860000,38.7947354,-100.8584796,10,1026,102600,10260003,MBRFC
