usgs_id	nws_loc_id	upstrm_lid	dnstrm_lid	nwm_reach_id	rfc_abbrev	wfo_abbrev	usgs_name	description	state_code	county_name	longitude	latitude	elevation	updated_time	in_service	pedts_obs	pedts_pred
02350900	DSNG1	PRSG1	KCCG1	6460293	SERFC		Kinchafoonee Creek at 11 E of Dawson at Pinewood Rd in Lee County		GA	Terrell	-84.25333	31.76444	211.74000	2023-11-12T22:43:03Z	True	HGIRG	HGIFF
02351100	KCCG1	DSNG1	ABNG1	6460409	SERFC		Kinchafoonee Creek at Century Road Bridge		GA	Lee	-84.17964	31.67661	-9999.00000	2023-11-12T22:40:50Z	True	HGIRG	
02351500	MUCG1			6457483	SERFC		Muckalee Creek at Highway 30 near Americus	AMERICUS - MUCKALEE CREEK	GA	Sumter	-84.25806	32.08306	321.09000	2023-11-12T22:15:42Z	True	HGIRG	HGIFF
02351890	MCKG1	MUCG1	MUFG1	6460241	SERFC		Muckalee Creek near Leesburg (SR 195)		GA	Lee	-84.13944	31.77611	215.40000	2023-11-12T22:18:21Z	True	HGIRG	HGIFF
02351925	MUFG1	MCKG1	ABNG1	6460419	SERFC		Muckalee Creek at Forrester Parkway Bridge		GA	Lee	-84.10581	31.65792	-9999.00000	2023-11-12T22:40:59Z	True	HGIRG	
02352500	ABNG1	OKFG1	NEWG1	933130036	SERFC		Flint River (GA) at Albany	Albany River Gage	GA	Dougherty	-84.14417	31.59417	150.03000	2023-11-12T22:40:46Z	True	HGIRG	HGIFF
02353000	NEWG1	ABNG1	HOPG1	3424530	SERFC		Flint River (GA) at Newton (SR 37)		GA	Baker	-84.33861	31.30667	110.20000	2023-11-12T22:18:22Z	True	HGIRG	HGIFF
02353265	MGNG1		MLFG1	25727371	SERFC		Ichawaynochaway Creek near Morgan		GA	Calhoun	-84.58278	31.52694	184.40000	2023-11-12T22:40:57Z	True	HGIRG	HGIFF
02353400	PCHG1		MLFG1	6470130	SERFC		Pachitla Creek near Edison		GA	Calhoun	-84.68083	31.55500	-9999.00000	2023-11-12T22:18:28Z	True	HGIRG	HGIFF
02353500	MLFG1	MGNG1	EMOG1	6471976	SERFC		Ichawaynochaway Creek at Milford		GA	Baker	-84.54639	31.38278	150.30000	2023-11-12T22:40:58Z	True	HGIRG	HGIFF
02354500	ELMG1		EMOG1	6471974	SERFC		Chickasawhatchee Creek near ElModel		GA	Baker	-84.48250	31.35056	-9999.00000	2023-11-12T22:43:15Z	True	HGIRG	HGIFF
02354800	EMOG1	MLFG1	ICHG1	6471984	SERFC		Ichawaynochaway Creek near ElModel		GA	Baker	-84.48861	31.29389	-9999.00000	2023-11-12T22:43:18Z	True	HGIRG	HGIFF
02355350	ICHG1	EMOG1	HOPG1	6471862	SERFC		Ichawaynochaway Creek at GA-91  11 miles SW of Newton		GA	Baker	-84.47000	31.21667	-9999.00000	2023-11-12T22:44:43Z	True	HGIRG	HGIFF
02355662	HOPG1	NEWG1	BGEG1	3424532	SERFC		Flint River (GA) at Riverview Plantation		GA	Mitchell	-84.48083	31.14056	-9999.00000	2023-11-12T22:44:33Z	True	HGIRG	HGIFF
02356000	BGEG1	HOPG1	WDRF1	3425836	SERFC		Flint River (GA) at Bainbridge (US 27)		GA	Decatur	-84.58000	30.91139	58.06000	2023-11-12T22:41:29Z	True	HGIRG	HGIFF
02356638	CQUG1		IRCG1	3516824	SERFC		Spring Creek above Colquitt		GA	Miller	-84.74500	31.17389	-9999.00000	2023-11-12T22:42:33Z	True	HGIRG	HGIFF
02357000	IRCG1	CQUG1	REYG1	3516630	SERFC		Spring Creek near Iron City (CR 16)		GA	Decatur	-84.73833	31.03972	85.70000	2023-11-12T22:40:49Z	True	HGIRG	HGIFF
02357150	REYG1	IRCG1		3517830	SERFC		Spring Creek near Reynoldsville St. Park (SR 253)		GA	Decatur	-84.76167	30.87056	-9999.00000	2023-11-12T22:05:00Z	True	HGIRG	HGIFF
02357700	WDRF1	COLA1	CHAF1	2311949	SERFC		Apalachicola River at Woodruff Dam (USACE)		FL	Gadsden	-84.86556	30.70806	0.00000	2023-11-12T22:41:13Z	True	HTIRG	HTIFF
02379500	EECG1			6478057	SERFC		Cartecay River near Ellijay		GA	Gilmer	-84.45861	34.68417	1255.39000	2023-11-12T22:45:11Z	True	HGIRG	HGIFF
02380500	ELIG1		CTRG1	6479383	SERFC		Coosawattee River near Ellijay	USGS DCP near Ellijay	GA	Gilmer	-84.50683	34.67586	1215.93000	2023-11-12T22:43:14Z	True	HGIRG	HGIFF
02381090	MNCG1			6477993	SERFC		Mountaintown Creek at GA 282 near Ellijay		GA	Gilmer	-84.53944	34.70306	1280.00000	2023-11-12T22:45:27Z	True	HGIRG	HGIFF
02381600	FCTG1			6478765	SERFC		Fausett Creek near Talking Rock	Talking Rock 5NE	GA	Gilmer	-84.46889	34.57028	1311.74000	2023-11-12T22:43:30Z	True	HGIRG	HGIFF
02382200	TKRG1			6479445	SERFC		Talking Rock Creek near Hinton	3.3 mi NW Hinton	GA	Pickens	-84.61111	34.52278	-9999.00000	2023-11-12T22:15:56Z	True	HGIRG	HGIFF
02382500	CATG1	CTRG1	RDBG1	6478587	SERFC		Coosawattee River at Carters	Carters	GA	Murray	-84.69556	34.60361	650.60000	2023-11-12T22:45:00Z	True	HGIRG	HGIFF
02383500	RDBG1	CATG1	PING1	6478921	SERFC		Coosawattee River near Pine Chapel / Redbud	Redbud 2NW	GA	Gordon	-84.83306	34.56417	616.16000	2023-11-12T22:36:47Z	True	HGIRG	HGIFF
02383520	PING1	RDBG1		6479429	SERFC		Coosawattee River at Pine Chapel Road near Resaca	Pine Chapel	GA	Gordon	-84.86028	34.57639	616.12000	2023-11-12T22:36:43Z	True	HGIRG	HGIFF
02384500	ETNG1		TLNG1	12193538	SERFC		Conasauga River at GA 286 near Eton	Eton	GA	Murray	-84.85097	34.82750	673.86000	2023-11-12T22:43:24Z	True	HGIRG	HGIFF
02384540	CNDG1			12193270	SERFC		Mill Creek near Crandall	Crandall	GA	Murray	-84.72139	34.87194	888.98000	2023-11-12T22:42:25Z	True	HGIRG	HGIFF
02385170	CHCG1			12193830	SERFC		Coahulla Creek at Keiths Mill Road near Dalton	Keiths Mill near Dalton	GA	Whitfield	-84.88056	34.74333	670.00000	2023-11-12T22:42:11Z	True	HGIRG	HGIFF
02385500	DLNG1			12193674	SERFC		Mill Creek at Dalton	Dalton	GA	Whitfield	-84.97503	34.78844	695.38000	2023-11-12T22:42:56Z	True	HGIRG	HGIFF
02385800	HOLG1			12193956	SERFC		Holly Creek near Chatsworth	Chatsworth 3S	GA	Murray	-84.77000	34.71667	689.02000	2023-11-12T22:44:32Z	True	HGIRG	HGIFF
02387000	TLNG1	ETNG1	DLBG1	12194190	SERFC		Conasauga River at Tilton		GA	Whitfield	-84.92833	34.66667	622.28000	2023-11-12T22:36:59Z	True	HGIRG	HGIFF
02387010	DLBG1	TLNG1		12194226	SERFC		Conasauga River at Sloan Bridge below Dalton	Sloan Bridge 10SSE Dalton	GA	Whitfield	-84.91722	34.62917	618.95000	2023-11-12T22:42:55Z	True	HGIRG	HGIFF
02387500	RSCG1		CALG1	6486392	SERFC		Oostanaula River at Resaca	Resaca	GA	Gordon	-84.94194	34.57722	604.14000	2023-11-12T22:45:42Z	True	HGIRG	HGIFF
02387520	CALG1	RSCG1	RGAG1	6486422	SERFC		Oostanaula River at Calhoun	Calhoun	GA	Gordon	-84.95444	34.51889	595.50000	2023-11-12T22:44:59Z	True	HGIRG	HGIFF
02387600	OTKG1			6487858	SERFC		Oothkalooga Creek at GA 53 Spur at Calhoun	Calhoun	GA	Gordon	-84.96528	34.49556	610.00000	2023-11-12T22:36:41Z	True	HGIRG	HGIFF
02388320	ARMG1			6489304	SERFC		Heath Creek near Armuchee	Rome 10NW	GA	Floyd	-85.26389	34.37167	636.93000	2023-11-12T22:46:45Z	True	HGIRG	HGIFF
02388350	ARCG1			6489404	SERFC		Armuchee Creek at Old Dalton Road near Rome	Rome 7N	GA	Floyd	-85.14028	34.36083	574.60000	2023-11-12T22:46:42Z	True	HGIRG	HGIFF
02388500	RGAG1	CALG1	RTMG1	6489904	SERFC		Oostanaula River near Rome	Rome 	GA	Floyd	-85.13806	34.29833	561.70000	2023-11-12T22:15:51Z	True	HGIRG	HGIFF
02388525	RTMG1	RGAG1		6489842	SERFC		Oostanaula River at US 27 at Rome	Rome US Hwy. 27	GA	Floyd	-85.17089	34.26053	561.70000	2023-11-12T22:15:54Z	True	HGIRG	HGIFF
02388975	LANG1		DWSG1	6495832	SERFC		Etowah River at GA 136 near Landrum		GA	Dawson	-84.01981	34.40908	1067.04000	2023-11-12T22:15:36Z	True	HGIRG	HGIFF
02388985	RUSG1			6495922	SERFC		Russell Creek (GA) at 0.3 miles downstream of Head Lake near Dawsonville		GA	Dawson	-84.05667	34.39861	-9999.00000	2023-11-12T22:45:42Z	True	HGIRG	
02389050	DWLG1			6496042	SERFC		Etowah River  0.2 mi downstream GA 53 near Dawsonville	Dawsonville	GA	Dawson	-84.06470	34.37944	1042.76000	2023-11-12T22:36:08Z	True	HGIRG	
02389150	DWSG1	LANG1	ECTG1	6496178	SERFC		Etowah River at GA 9 near Dawsonville	Dawsonville 	GA	Dawson	-84.11333	34.35806	1022.00000	2023-11-12T22:43:06Z	True	HGIRG	HGIFF
02390000	DONG1			6495864	SERFC		Amicalola Creek near Dawsonville	Dawsonville 5W	GA	Dawson	-84.21194	34.42556	1203.87000	2023-11-12T22:45:09Z	True	HGIRG	HGIFF
02390050	BRTG1	DWSG1	ECTG1	6496222	SERFC		Etowah River at Kelly Bridge Road near Matt		GA	Dawson	-84.20639	34.35222	980.00000	2023-11-12T22:35:51Z	True	HGIRG	
02390140	FREG1			6496726	SERFC		Settingdown Creek near Ball Ground	Free Home 4NE	GA	Cherokee	-84.26361	34.29306	1060.00000	2023-11-12T22:45:14Z	True	HGIRG	HGIFF
02390475	BGDG1			6496136	SERFC		Long Swamp Creek near Nelson	Nelson	GA	Cherokee	-84.34750	34.37472	950.00000	2023-11-12T22:47:21Z	False	HGIRG	HGIFF
02391540	BALG1			6496580	SERFC		Sharp Mountain Creek at Old GA 5 below Ball Ground	Ball Ground 3SW	GA	Cherokee	-84.40333	34.31056	893.70000	2023-11-12T22:47:03Z	True	HGIRG	HGIFF
02391840	HLCG1			6497138	SERFC		Hickory Log Creek near Canton		GA	Cherokee	-84.47389	34.26500	882.60000	2023-11-12T22:44:27Z	True	HGIRG	HGIFF
02391860	ECTG1	DWSG1	CNNG1	6497248	SERFC		Etowah River  Downstream I-575 at Canton		GA	Cherokee	-84.46917	34.22508	-9999.00000	2023-11-12T22:43:09Z	True	HGIRG	HGIFF
02392000	CNNG1	ECTG1	CVLG1	6498632	SERFC		Etowah River at Canton	Canton	GA	Cherokee	-84.49472	34.24000	844.60000	2023-11-12T22:45:03Z	True	HGIRG	HGIFF
02392360	WALG1			6497104	SERFC		Shoal Creek at GA 108 near Waleska	Waleska 5SW	GA	Cherokee	-84.59556	34.26333	900.00000	2023-11-12T22:45:56Z	True	HGIRG	HGIFF
02392780	WODG1			6497814	SERFC		Little River at GA 5 near Woodstock	Woodstock	GA	Cherokee	-84.50444	34.12222	860.00000	2023-11-12T22:46:00Z	True	HGIRG	HGIFF
02392920	NBSG1			6498280	SERFC		Noonday Creek  Upstream of Chastain Meadows Parkway near Kennesaw		GA	Cobb	-84.55294	34.02186	-9999.00000	2023-11-12T22:36:33Z	True	HGIRG	
02392950	NDYG1			6498178	SERFC		Noonday Creek at Hawkins Store Road near Blackwells	Blackwells 2NNW	GA	Cobb	-84.53556	34.05639	895.00000	2023-11-12T22:45:34Z	True	HGIRG	HGIFF
02392975	NOOG1			6498060	SERFC		Noonday Creek at Shallowford River near Woodstock	Woodstock 3SSW	GA	Cobb	-84.53556	34.06833	890.00000	2023-11-12T22:09:22Z	True	HGIRG	HGIFF
02393377	BTCG1			6498376	SERFC		Butler Creek at Mack Dobbs Road near Kennesaw		GA	Cobb	-84.64333	34.01694	944.50000	2023-11-12T22:41:52Z	True	HGIRG	HGIFF
02393419	MAHG1			6500642	SERFC		Allatoona Creek at Stilesboro Road near Acworth	Mars Hill 3S	GA	Cobb	-84.69306	33.99528	890.00000	2023-11-12T22:45:22Z	True	HGIRG	HGIFF
02394000	ETWG1	CVLG1	CTVG1	6499252	SERFC		Etowah River at Allatoona Dam above Cartersville	Located 3 mi east Cartersville	GA	Bartow	-84.74111	34.16306	686.92000	2023-11-12T22:45:12Z	True	HGIRG	HGIFF
02394670	CTVG1	ETWG1	KGTG1	6499076	SERFC		Etowah River at GA 61 near Cartersville	Cartersville 	GA	Bartow	-84.83917	34.14278	650.81000	2023-11-12T22:42:41Z	True	HGIRG	HGIFF
02394682	RCDG1			6498058	SERFC		Richland Creek at Old Dallas Road near Dallas	Dallas	GA	Paulding	-84.85444	34.07897	-9999.00000	2023-11-12T22:45:39Z	True	HGIRG	
02394820	RKMG1			6501484	SERFC		Euharlee Creek at US 287 at Rockmart		GA	Polk	-85.05369	33.99747	732.98000	2023-11-12T22:45:40Z	True	HGIRG	HGIFF
02395000	KGTG1	CTVG1	ROEG1	6498944	SERFC		Etowah River near Kingston	Kingston 3SW	GA	Bartow	-84.97861	34.20889	609.60000	2023-11-12T22:36:21Z	True	HGIRG	HGIFF
02395120	KTRG1			6498620	SERFC		Two Run Creek near Kingston	Kingston 3E	GA	Bartow	-84.88972	34.24278	723.20000	2023-11-12T22:36:22Z	True	HGIRG	HGIFF
02395980	ROEG1	KGTG1	ERRG1	6505962	SERFC		Etowah River at GA 1 Loop near Rome	Rome GA 1 Loop	GA	Floyd	-85.11694	34.23222	561.70000	2023-11-12T22:36:49Z	True	HGIRG	HGIFF
02395996	ERRG1	ROEG1		6500350	SERFC		Etowah River at Coosa Valley Fairgrounds at Rome	Rome Coosa Valley FG	GA	Floyd	-85.15056	34.25639	584.00000	2023-11-12T22:43:22Z	True	HGIRG	HGIFF
02397000	RMBG1			15823339	SERFC		Coosa River at Mayos Bar Lock and Dam near Rome	Rome 6SW	GA	Floyd	-85.25667	34.20028	553.05000	2023-11-12T22:45:41Z	True	HGIRG	HGIFF
02397410	CTWG1		CCDG1	15824181	SERFC		Big Cedar Creek at Georgia Ave at Cedartown	Cedartown 	GA	Polk	-85.26606	33.99694	758.88000	2023-11-12T22:45:06Z	True	HGIRG	HGIFF
02397500	CCDG1	CTWG1		15823139	SERFC		Cedar Creek near Cedartown	Cedartown 5NW	GA	Polk	-85.31356	34.06019	724.72000	2023-11-12T22:42:05Z	True	HGIRG	HGIFF
02398000	SUMG1			15822875	SERFC		Chattooga River at Summerville	Summerville	GA	Chattooga	-85.33611	34.46639	613.47000	2023-11-12T22:09:36Z	True	HGIRG	HGIFF
02413000	CANG1			15809979	SERFC		Little Tallapoosa River at US 27 at Carrollton		GA	Carroll	-85.07942	33.59681	971.25000	2023-11-12T22:48:05Z	True	HGIRG	HGIFF
02413210	BWNG1			15811451	SERFC		Little Tallapoosa River at GA 100 near Bowdon		GA	Carroll	-85.27917	33.49278	920.00000	2023-11-12T22:48:00Z	True	HGIRG	HGIFF
03544970	HWEG1		PSYG1	19679561	LMRFC		Hiwassee River at Riverside Drive near Hiawassee		GA	Towns	-83.72167	34.88389	-9999.00000	2023-11-12T22:44:41Z	True	HGIRG	HGIFF
03550500	BRVG1			19679979	LMRFC		Nottely River near Blairsville		GA	Union	-83.93611	34.84111	1810.47000	2023-11-12T22:47:49Z	True	HGIRG	HGIFF
03558000	HURG1			19669291	LMRFC		Toccoa River near Dial	Dial 2NW	GA	Fannin	-84.24000	34.79000	1782.08000	2023-11-12T22:45:16Z	True	HGIRG	HGIFF
03566700	SCKG1			19697775	SERFC		South Chickamauga Creek at Ringgold		GA	Catoosa	-85.12572	34.91894	725.27000	2023-11-12T22:09:28Z	True	HGIRG	HGIFF
03567340	WCKG1			19697599	LMRFC		West Chickamauga Creek at GA 146 near Lakeview		GA	Catoosa	-85.20556	34.95722	670.00000	2023-11-12T22:45:57Z	True	HGIRG	HGIFF
03568400	CCFG1			19697495	SERFC		Chattanooga Creek at GA 193 near Flintstone		GA	Walker	-85.33440	34.95720	655.39000	2023-11-12T22:08:50Z	True	HGIRG	
03568933	ENGG1			19697927	LMRFC		Lookout Creek near New England	USGS DCP at New England	GA	Dade	-85.46306	34.89750	663.80000	2023-11-12T22:43:19Z	True	HGIRG	HGIFF
16010000	KWKH1			800007054	APRFC		Kawaikoi Stream near Waimea		HI	Kauai	-159.61994	22.13281	-9999.00000	2023-11-12T22:50:04Z	True	HGIRG	
16019000	WIEH1			800011545	APRFC		Waialae Stream near Waimea		HI	Kauai	-159.56908	22.08583	-9999.00000	2023-11-12T22:41:31Z	True	HGIRZ	HGIFE
16031000	WRVH1			800002424	APRFC		Waimea River at Waimea River		HI	Kauai	-159.66000	21.98028	-9999.00000	2023-11-12T22:41:37Z	True	HGIRG	
16060000	WSFH1			800000661	APRFC		Wailua River near Lihue		HI	Kauai	-159.38017	22.03669	-9999.00000	2023-11-12T08:05:41Z	True	HGIRG	HGIFE
16068000	WEBH1			800007408	APRFC		NF Wailua River near Lihue		HI	Kauai	-159.41517	22.06878	-9999.00000	2023-11-12T22:50:13Z	True	HGIRG	HGIFE
16071500	OLBH1			800009690	APRFC		Opaekaa Stream near Kapaa		HI	Kauai	-159.39589	22.07561	-9999.00000	2023-11-12T22:05:26Z	True	HGIRG	
16097500	HLAH1			800016340	APRFC		Halaulani Stream near Kilauea		HI	Kauai	-159.41861	22.17864	-9999.00000	2023-11-12T22:49:46Z	True	HGIRG	
16103000	HLEH1			800000482	APRFC		Hanalei River near Hanalei		HI	Kauai	-159.46639	22.17958	-9999.00000	2023-11-12T22:49:47Z	True	HGIR2	
16104200	HRBH1			800002743	APRFC		Hanalei River at Hanalei River Bridge		HI	Kauai	-159.47594	22.21072	-9999.00000	2023-11-12T22:49:54Z	True	HGIRZ	
16108000	WNIH1			800004830	APRFC		Wainiha River near Hanalei		HI	Kauai	-159.55786	22.13589	-9999.00000	2023-11-12T22:50:27Z	True	HGIRG	HGIFE
16114800	HKPH1			800004771	APRFC		Hanakapiai Stream above Hanakapiai Stream		HI	Kauai	-159.59850	22.17580	-9999.00000	2023-11-12T22:18:23Z	True	HGIRG	
16200000	KNFH1			800010025	APRFC		Kaukonahua Stream at North Fork		HI	Honolulu	-157.94531	21.51628	-9999.00000	2023-11-12T22:41:18Z	True	HGIRG	
16208000	KSFH1			800003223	APRFC		South Fork Kaukonahua Stream near Wahiawa		HI	Honolulu	-157.99833	21.49222	-9999.00000	2023-11-12T22:41:21Z	True	HGIRG	
16210200	KOSH1			800003179	APRFC		Kaukonahua Stream near Wahiawa		HI	Honolulu	-158.05083	21.50000	-9999.00000	2023-11-12T22:18:31Z	True	HGIRG	HGIFE
16210500	KOWH1			800007608	APRFC		Kaukonahua Stream near Waialua		HI	Honolulu	-158.12028	21.56528	-9999.00000	2023-11-12T22:18:33Z	True	HGIRG	HGIFE
16211600	MKHH1			800007563	APRFC		Makaha Stream near Makaha		HI	Honolulu	-158.18017	21.50158	-9999.00000	2023-11-12T22:50:05Z	True	HGIRG	
16212480	HOUH1			800012126	APRFC		Honouliuli Stream near Kunia		HI	Honolulu	-158.06694	21.40167	-9999.00000	2023-11-12T22:44:34Z	True	HGIRG	HGIFE
16212490	HOHH1			800005442	APRFC		Honouliuli Stream near Waipahu		HI	Honolulu	-158.04472	21.37806	-9999.00000	2023-11-12T22:49:50Z	True	HGIRG	
16212601	WWLH1			800000012	APRFC		Waikele Stream near Wheeler AFB		HI	Honolulu	-158.05194	21.47889	-9999.00000	2023-11-10T23:13:38Z	True	HGIRG	
16226200	HWSH1			800007811	APRFC		Halawa Stream (Oahu) near Honolulu		HI	Honolulu	-157.90333	21.38194	-9999.00000	2023-11-12T22:41:13Z	True	HGIRG	
16226400	NHSH1			800001052	APRFC		North Halawa Stream near Quarantine Station		HI	Honolulu	-157.91278	21.37194	-9999.00000	2023-11-12T22:50:09Z	True	HGIRG	HGIFE
16227500	MOSH1			800010123	APRFC		Moanalua Stream near Honolulu		HI	Honolulu	-157.84861	21.38806	-9999.00000	2023-11-12T22:41:24Z	True	HGIRG	
16238000	MKSH1			800014526	APRFC		Makiki Stream at King St.		HI	Honolulu	-157.83667	21.29667	-9999.00000	2023-11-12T22:18:39Z	True	HGIRG	HGIFE
16238500	WISH1			800005663	APRFC		Waihi Stream near Manoa		HI	Honolulu	-157.80083	21.32833	-9999.00000	2023-11-12T22:50:18Z	True	HGIRG	HGIFE
16240500	WKGH1			800005664	APRFC		Waiakeakua Stream at Honolulu		HI	Honolulu	-157.79972	21.32833	-9999.00000	2023-11-10T23:13:41Z	True	HGIRZ	HGIFE
16241600	MNWH1			800004522	APRFC		Manoa Stream at Woodlawn Drive		HI	Honolulu	-157.80944	21.30833	-9999.00000	2023-11-12T22:50:07Z	True	HGIRG	
16244000	PKSH1			800005662	APRFC		Pukele Stream near Honolulu		HI	Honolulu	-157.78833	21.30667	-9999.00000	2023-11-12T22:05:29Z	True	HGIRG	
16249000	WLSH1			800014583	APRFC		Waimanalo Stream near Waimanalo		HI	Honolulu	-157.72889	21.35000	-9999.00000	2023-11-12T22:50:24Z	True	HGIRG	
16254000	MWSH1			800014566	APRFC		Makawao Stream near Kailua		HI	Honolulu	-157.76217	21.35950	-9999.00000	2023-11-12T22:50:08Z	True	HGIRZ	
16264600	KMSH1			800003449	APRFC		Kawainui Marsh near Levee - 15		HI	Honolulu	-157.74936	21.39417	-9999.00000	2023-11-12T22:05:20Z	True	HGIRG	HGIFE
16265000	KWWH1			800016809	APRFC		Kawa Stream near Kaneohe		HI	Honolulu	-157.79056	21.40583	-9999.00000	2023-11-12T22:18:37Z	True	HGIRG	
16274100	KNEH1			800005674	APRFC		Kaneohe Stream near Kaneohe		HI	Honolulu	-157.79806	21.41194	-9999.00000	2023-11-12T22:49:59Z	True	HGIRG	
16275000	HUSH1			800016796	APRFC		Haiku Stream near Heeia		HI	Honolulu	-157.82333	21.40917	-9999.00000	2023-11-12T22:49:55Z	True	HGIRG	HGIFE
16283200	KUSH1			800010114	APRFC		Kahaluu Stream near Kaneohe		HI	Honolulu	-157.84361	21.43861	-9999.00000	2023-11-12T22:50:01Z	True	HGIRG	
16284200	WESH1			800014522	APRFC		Waihee Stream near Kahaluu		HI	Honolulu	-157.85667	21.44806	-9999.00000	2023-11-12T22:05:32Z	True	HGIRG	
16294100	WHSH1			800014523	APRFC		Waiahole Stream above Kamehameha Hwy		HI	Honolulu	-157.84589	21.48203	-9999.00000	2023-11-12T22:50:17Z	True	HGIRG	HGIFE
16294900	WKNH1			800007879	APRFC		Waikane Stream at Waikane		HI	Honolulu	-157.86297	21.49708	-9999.00000	2023-11-12T22:50:20Z	True	HGIRG	
16296500	KNAH1			800001111	APRFC		Kahana Stream near Kahana		HI	Honolulu	-157.88256	21.54061	-9999.00000	2023-11-12T22:05:21Z	True	HGIRG	HGIFE
16301050	PNSH1			800001095	APRFC		Punaluu Stream near Punaluu 		HI	Honolulu	-157.89889	21.55639	-9999.00000	2023-11-12T22:05:30Z	True	HGIRZ	
16304200	KLSH1			800003357	APRFC		Kaluanui Stream near Punaluu		HI	Honolulu	-157.90806	21.58611	-9999.00000	2023-11-12T22:41:15Z	True	HGIRG	
16330000	KNNH1			800000941	APRFC		Kamananui Stream at Maunawai		HI	Honolulu	-158.05458	21.63547	-9999.00000	2023-11-12T22:50:00Z	True	HGIRG	
16343100	HLSH1			800009856	APRFC		Helemano Stream at Haleiwa		HI	Honolulu	-158.10278	21.57861	-9999.00000	2023-11-12T22:51:13Z	True	HGIRG	HGIFE
16345000	OPAH1			800009962	APRFC		Opaeula Stream near Wahiawa		HI	Honolulu	-158.00028	21.56222	-9999.00000	2023-11-12T22:18:46Z	True	HGIRG	
16400000	HLWH1			800005961	APRFC		Halawa Stream near Halawa		HI	Maui	-156.76197	21.15550	-9999.00000	2023-11-12T22:51:14Z	True	HGIRZ	HGIFE
16414200	KKGH1			800010242	APRFC		Kaunakakai Gulch at 75 feet altitude		HI	Maui	-157.01778	21.09639	-9999.00000	2023-11-12T22:41:14Z	True	HGIRG	
16415600	KWGH1			800008054	APRFC		Kawela Gulch near Kawela		HI	Maui	-156.95083	21.07278	-9999.00000	2023-11-12T22:50:02Z	True	HGIRG	
16501200	OHGH1			800013055	APRFC		Oheo Gulch at Oheo Gulch		HI	Maui	-156.05472	20.67139	-9999.00000	2023-11-10T23:13:49Z	True	HGIRG	
16508000	HNWH1			800015253	APRFC		Hanawi Stream near Ke anae		HI	Maui	-156.11422	20.80686	-9999.00000	2023-11-12T22:51:17Z	True	HGIRG	HGIFE
16518000	WWKH1			800015240	APRFC		West Wailuaiki Stream near Hana		HI	Maui	-156.14297	20.81436	-9999.00000	2023-11-12T22:50:34Z	True	HGIRG	HGIFE
16552800	WMSH1			800006277	APRFC		Waikamoi Stream above Kailua		HI	Maui	-156.23111	20.80528	-9999.00000	2023-11-12T22:50:25Z	True	HGIRG	
16587000	HPOH1			800004017	APRFC		Honopou Stream near Huelo		HI	Maui	-156.25256	20.88564	-9999.00000	2023-11-12T22:51:20Z	True	HGIRZ	HGIFE
16618000	KKLH1			800001543	APRFC		Kahakuloa Stream near Kahakuloa		HI	Maui	-156.55444	20.97861	-9999.00000	2023-11-12T22:49:56Z	True	HGIR2	HGIFE
16620000	HKSH1			800000049	APRFC		Honokohau Stream near Honokohau		HI	Maui	-156.58944	20.96250	-9999.00000	2023-11-12T22:05:09Z	True	HGIRG	
16704000	WLUH1			800015634	APRFC		Wailuku River at Piihonoua		HI	Hawaii	-155.15075	19.71214	-9999.00000	2023-11-12T22:18:49Z	True	HGIRG	
16717000	NLIH1			800008995	APRFC		Honolii Stream near Papaikou		HI	Hawaii	-155.15183	19.76433	-9999.00000	2023-11-12T21:20:02Z	True	HGIRG	HGIFE
16720000	KWSH1			800001894	APRFC		Kawainui Stream near Kamuela		HI	Hawaii	-155.68111	20.08528	-9999.00000	2023-11-12T22:05:25Z	True	HGIRG	
16725000	ALKH1			800006488	APRFC		Alakahi Stream near Kamuela		HI	Hawaii	-155.67083	20.07111	-9999.00000	2023-11-12T22:46:30Z	True	HGIRG	HGIFE
16759600	WAAH1			800013069	APRFC		Waiaha Stream near Holualoa		HI	Hawaii	-155.94972	19.63417	-9999.00000	2023-11-12T22:05:31Z	True	HGIRG	
16770500	PAGH1			800008811	APRFC		Paauau Gulch near Pahala		HI	Hawaii	-155.47722	19.20778	-9999.00000	2023-11-12T22:50:11Z	True	HGIRG	
05387320	LSPI4		KDVI4	13337650	NCRFC		Upper Iowa River near Lime Springs		IA	Howard	-92.29750	43.46680	1186.15000	2023-11-12T22:34:15Z	True	HGIRG	HGIFE
05387405	KDVI4	LSPI4	BLFI4	13337902	NCRFC		Upper Iowa River at Kendallville		IA	Winneshiek	-92.03590	43.44130	1042.84000	2023-11-12T22:34:06Z	True	HGIRG	HGIFE
05387440	BLFI4	KDVI4	UIDI4	13336562	NCRFC		Upper Iowa River at Bluffton		IA	Winneshiek	-91.89900	43.40690	945.55000	2023-11-12T22:59:01Z	True	HGIRG	HGIFE
05387490	DRCI4			13337102	NCRFC		Dry Run Creek (IA) near Decorah		IA	Winneshiek	-91.80920	43.29140	-9999.00000	2023-10-19T18:54:20Z	False	HGIRG	
05387500	DEHI4	UIDI4	DCHI4	13337306	NCRFC		Upper Iowa River at Decorah		IA	Winneshiek	-91.79550	43.30490	829.80000	2023-11-12T22:55:15Z	True	HGIRG	HGIFE
05388250	DCHI4	DEHI4	LNSI4	13336508	NCRFC		Upper Iowa River at Dorchester		IA	Allamakee	-91.50880	43.42110	665.91000	2023-11-12T22:55:13Z	True	HGIRP	HGIFE
