gauge_id	huc_02	gauge_name	MINLON	MAXLON	MINLAT	MAXLAT	gauge_lat	gauge_lon	elev_mean	slope_mean	area_gages2	area_geospa_fabric	p_mean	pet_mean	p_seasonality	frac_snow	aridity	high_prec_freq	high_prec_dur	high_prec_timing	low_prec_freq	low_prec_dur	low_prec_timing
02369800	03	BLACKWATER RIVER NEAR BRADLEY AL	-86.80496	-86.53523	30.98376	31.17424	31.02768	-86.70996	72.29	4.2203	227.51	231.14	4.61982477754962	3.71741600273785	0.0380728503805569	0.000872352643815215	0.804666016945687	21	1.25	djf	262.3	4.98195631528965	son
02371500	03	CONECUH RIVER AT BRANTLEY AL	-86.28571	-85.61799	31.50356	32.17255	31.5735	-86.25162	125.86	7.42604	1292.79	1257.42	3.96998357289528	3.14758301163587	-0.0453165947929238	0.0040171402581935	0.792845349065351	22.4	1.18832891246684	djf	264.55	4.99150943396226	son
02372250	03	PATSALIGA CREEK NEAR BRANTLEY AL	-86.45638	-85.98643	31.5499	32.0984	31.59627	-86.40552	122.94	7.29973	1145.22	1145.56	3.98311704312115	3.14445998631075	-0.0568992099341427	0.00347599914354461	0.789447046689535	22.65	1.21774193548387	djf	263.65	4.99337121212121	son
02374500	03	MURDER CREEK NEAR EVERGREEN AL	-87.18237	-86.89418	31.38291	31.75294	31.4185	-86.98664	109.86	7.40892	445.72	458.23	4.41962354551677	4.34898694045174	-0.0268788548892592	0.0030425564536237	0.984017506392218	21.2	1.17777777777778	djf	262.95	4.82034830430797	son
02381600	03	FAUSETT CREEK NEAR TALKING ROCK, GA	-84.49016	-84.39721	34.54601	34.61776	34.57037	-84.46882	512.02	35.2973	10.32	10.33	4.27154962354552	3.0142465982204	-0.110113878697568	0.0166377865167783	0.705656462845556	21.85	1.16844919786096	djf	259.2	4.58761061946903	son
02384540	03	MILL CREEK NEAR CRANDALL, GA	-84.7524	-84.61779	34.83306	34.91924	34.87202	-84.72133	499.46	93.55977	21.37	22.13	4.92782751540041	2.78570169746749	-0.114014018888474	0.0316827871052048	0.565300162954493	19.95	1.21646341463415	djf	255.4	4.51236749116608	son
02395120	03	TWO RUN CREEK NEAR KINGSTON, GA	-84.91455	-84.87207	34.21856	34.26002	34.24278	-84.88972	250.6	9.60933	84.01	85.27	3.75370704996578	2.94694247775496	-0.103527325408786	0.0124894104226604	0.785075243893055	23.1	1.21578947368421	djf	266.25	4.78436657681941	son
02408540	03	HATCHET CREEK BELOW ROCKFORD AL	-86.31875	-85.92793	32.84499	33.33949	32.91679	-86.27025	242.26	15.57552	682.41	683.86	4.06555099247091	3.13598941820671	-0.122945784100051	0.0106950269118165	0.771356557577145	21.8	1.18801089918256	djf	255.55	4.65059144676979	son
02415000	03	HILLABEE CREEK NEAR HACKNEYVILLE AL	-86.02609	-85.71582	33.03604	33.34269	33.06679	-85.87913	270.56	12.25237	491.38	491.75	4.05513073237509	3.00059567419576	-0.129686963311484	0.0124691410953683	0.739950416453852	21.25	1.17079889807163	djf	254.1	4.56193895870736	son
02422500	03	MULBERRY CREEK AT JONES AL	-86.99123	-86.60178	32.5593	33.00695	32.58291	-86.9036	144.84	11.05647	527.55	599.95	3.99807392197125	3.08067708418891	-0.122887203347986	0.00718039110550494	0.770540301233345	22.65	1.1796875	djf	263.05	4.86679000925069	son
02427250	03	PINE BARREN CREEK NEAR SNOW HILL, AL.	-87.14219	-86.71677	31.70669	32.08276	31.99626	-87.06832	102.61	6.93052	675.24	680.64	4.04341546885695	3.97158069164265	-0.0847024819050709	0.00318107874320982	0.982234134046432	22.35	1.1520618556701	djf	266.05	4.93599257884972	son
02430085	03	RED BUD CREEK NR MOORES MILL, MS	-88.30716	-88.26576	34.44551	34.48634	34.46667	-88.28361	150.01	6.72984	40.56	40.73	4.23267077344285	2.94719626283368	-0.16529164959451	0.0126767241295668	0.696297071183836	22.85	1.24863387978142	djf	264.65	4.81619654231119	son
02430615	03	MUD CREEK NR FAIRVIEW, MS	-88.39389	-88.28199	34.35364	34.46326	34.3925	-88.355	132.82	6.11799	28.71	32.52	4.24121971252567	2.95050996577686	-0.160447039672075	0.0105389852401918	0.695674868496691	22.5	1.2396694214876	djf	264.45	4.81255686988171	son
02450250	03	SIPSEY FORK NEAR GRAYSON AL	-87.56864	-87.29328	34.24068	34.45567	34.28538	-87.39891	254.92	12.27321	231.83	242.69	4.40954551676934	3.06388258726899	-0.174753638268905	0.0142864105715527	0.694829563640326	21.1	1.24117647058824	djf	256.3	4.80863039399625	son
02464000	03	NORTH RIVER NEAR SAMANTHA AL	-87.74704	-87.46325	33.44605	33.86256	33.47928	-87.59723	143.69	9.66599	578.94	581.79	4.27230937713895	3.00240327173169	-0.149259843649326	0.011217518412828	0.702758861003255	22.2	1.18085106382979	djf	257.35	4.71769019248396	son
02464146	03	TURKEY CREEK NEAR TUSCALOOSA	-87.54012	-87.4473	33.36408	33.45816	33.41345	-87.51056	140.81	9.04939	15.82	15.84	4.15972621492129	3.03012813141684	-0.155161494061721	0.0100912238208696	0.728444127055169	23.85	1.23575129533679	djf	264.65	5.08453410182517	son
02464360	03	BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL	-87.76316	-87.59418	33.35095	33.57439	33.42484	-87.64251	114.12	8.63619	148.62	148.99	4.09805886379192	3.16212818617385	-0.155678916352798	0.00953657630597214	0.771616097102115	23.65	1.24146981627297	djf	264.1	4.96428571428571	son
02465493	03	ELLIOTTS CREEK AT MOUNDVILLE AL	-87.6629	-87.40555	32.9054	33.03094	32.99735	-87.62223	101.5	9.53966	83.42	86.62	4.04349212867899	3.58987017111567	-0.139368466372467	0.0073106547528566	0.887814309233857	23.7	1.25065963060686	djf	266.2	5.14893617021277	son
02469800	03	SATILPA CREEK NEAR COFFEEVILLE AL	-88.04489	-88.00348	31.72018	31.76154	31.74432	-88.02251	78.13	9.86442	422.68	422.88	4.09600821355236	3.2828758110883	-0.0991940795603835	0.00317164939805503	0.801481745135746	22.75	1.21010638297872	djf	266.8	5.09646609360076	son
02472000	03	LEAF RIVER NR COLLINS, MS	-89.71753	-89.18492	31.66724	32.38003	31.70694	-89.40694	123.24	6.76654	1927.13	1927.67	4.15840246406571	3.16766180698152	-0.163583171916359	0.00601472225980532	0.761749694589318	23.2	1.21148825065274	djf	259.85	4.86155285313377	son
02472500	03	BOUIE CREEK NR HATTIESBURG, MS	-89.87305	-89.38101	31.35612	31.88471	31.42583	-89.41472	113.73	6.76541	789.94	789.45	4.25615742642026	3.61845958932238	-0.126695081009657	0.00245438987135601	0.850170523970908	22.45	1.15721649484536	djf	260.3	4.70280036133695	son
02479155	03	CYPRESS CREEK NR JANICE, MS	-89.0054	-88.96507	31.00983	31.05012	31.02528	-89.01667	70.21	6.65609	137.28	138.17	4.42888843258042	3.20047759069131	-0.0405204366434495	0.00180261323282549	0.722636760760893	21.95	1.20604395604396	djf	262.75	5.02390057361377	son
02479300	03	RED CREEK AT VESTRY, MS	-89.14383	-89.1035	30.91653	30.95682	30.73611	-88.78111	65.19	5.84957	1144.2	1153.42	4.61856810403833	3.21301212867899	0.0100866497787576	0.000741286548598284	0.695672783490976	20.5	1.19883040935673	djf	247.9	4.7444976076555	mam
02479560	03	ESCATAWPA RIVER NEAR AGRICOLA MS	-88.59359	-88.1938	30.78001	31.58958	30.80908	-88.45863	64.68	6.14661	1454.33	1455.83	4.64999041752225	3.18509713894593	-0.0243605221446677	0.000888184177073956	0.684968538202518	20.1	1.29260450160772	djf	247.05	4.88241106719368	son
02481000	03	BILOXI RIVER AT WORTHAM, MS	-89.28994	-89.24961	30.67661	30.7169	30.55861	-89.12194	51.66	5.61014	249.23	250.49	4.79164271047228	3.21561022587269	0.0456993299055388	0.000365397773616224	0.671087228362181	20.25	1.28164556962025	djf	251.25	4.94586614173228	mam
02481510	03	WOLF RIVER NR LANDON, MS	-89.33836	-89.29802	30.80402	30.8443	30.48361	-89.27444	64	5.13464	800.66	801.48	4.62082546201232	3.21608687200548	0.0237431959698631	0.000762254507685202	0.695998344547925	20.4	1.23262839879154	djf	246.6	4.71060171919771	mam
03010655	05	Oswayo Creek at Shinglehouse, PA	-77.9776	-77.93718	41.95271	41.99302	41.96173	-78.19807	635.06	32.95227	254.44	255.12	3.28458726899384	2.26130887063655	0.205555259955749	0.207261759338099	0.688460584373285	17.2	1.16610169491525	jja	207.55	2.95234708392603	jja
03011800	05	Kinzua Creek near Guffey, PA	-78.74346	-78.51613	41.70073	41.85596	41.76645	-78.71864	628.71	19.77674	100.1	101.16	3.5894250513347	2.25324978781656	0.164345763980717	0.210192690903197	0.627746715864344	14.65	1.18145161290323	jja	199.35	2.98204936424832	jja
03015500	05	Brokenstraw Creek at Youngsville, PA	-79.73909	-79.29281	41.7408	42.11991	41.85256	-79.31727	492.56	22.04748	784.85	831.39	3.59908829568788	2.26129915126626	0.181003525363463	0.192038519147369	0.628297770292423	15.4	1.1622641509434	jja	197.85	2.93545994065282	jja
03021350	05	French Creek near Wattsburg, PA	-79.72657	-79.68615	42.11658	42.15689	42.01533	-79.78255	485.4	20.02559	239.67	249	3.68573579739904	2.26540563997262	0.168834030505871	0.208263538884948	0.61464135372136	15.45	1.24096385542169	jja	200.1	3.06666666666667	jja
03026500	05	Sevenmile Run near Rasselas, PA	-78.66562	-78.55427	41.60254	41.7113	41.63117	-78.57669	577.23	15.82974	20.31	20.33	3.53956194387406	2.2624765229295	0.156580794306811	0.209814940150446	0.639196759035446	15.95	1.14336917562724	jja	201.75	2.98005908419498	jja
03028000	05	West Branch Clarion River at Wilcox, PA	-78.82858	-78.57911	41.53811	41.74803	41.57534	-78.69225	569.02	18.29113	161.11	166.22	3.46432306639288	2.26305470225873	0.157303344531732	0.203474312123818	0.653245860414243	16.4	1.11945392491468	jja	203.6	2.99632082413539	jja
03049000	05	Buffalo Creek near Freeport, PA	-79.62917	-79.58876	40.90397	40.94428	40.7159	-79.69949	365.27	16.00521	357.15	356.44	3.29245448323066	2.37935804243669	0.138944311915125	0.139333377128464	0.722669988166999	17.9	1.11180124223602	jja	216.65	3.16739766081871	son
03049800	05	Little Pine Creek near Etna, PA	-79.96772	-79.87037	40.48948	40.59788	40.52035	-79.93811	296.6	21.30523	14.89	16	3.02702395619439	2.43280097193703	0.128476117724567	0.116341909362209	0.803693993553846	18.65	1.1441717791411	jja	222.35	3.39206712433257	jja
03050000	05	TYGART VALLEY RIVER NEAR DAILEY, WV	-80.13039	-80.08999	38.56396	38.60426	38.80927	-79.88173	998.82	65.76346	487.29	489.49	3.87312525667351	2.48064970568104	0.0795221772161191	0.158964457158934	0.640477532041291	14.7	1.14396887159533	jja	194.6	2.88296296296296	son
03066000	05	BLACKWATER R AT DAVIS, WV	-79.51368	-79.27021	38.9765	39.23489	39.12705	-79.46838	1072.01	68.69899	222.79	225.23	4.16037782340862	2.45000676249144	0.0537016360903952	0.222508814947308	0.588890448532422	13.6	1.10121457489879	jja	195	2.87187039764359	son
03069500	05	CHEAT RIVER NEAR PARSONS, WV	-80.03504	-79.27021	38.37259	39.23489	39.12288	-79.68117	961.46	63.79304	1856.85	1853.2	4.07351813826146	2.44632761122519	0.0685163705935231	0.194644630432116	0.600544180286688	13.15	1.16371681415929	jja	190.2	2.83457526080477	son
03070500	05	BIG SANDY CREEK AT ROCKVILLE, WV	-79.79419	-79.45072	39.55084	39.87871	39.61564	-79.70477	599.73	30.19392	517.38	518.44	3.700212183436	2.43485184120465	0.0800223526604417	0.144725592442485	0.658030329207678	15.25	1.10108303249097	jja	203.35	2.9816715542522	son
03076600	05	BEAR CREEK AT FRIENDSVILLE, MD	-79.42489	-79.21219	39.52959	39.71812	39.65614	-79.39411	795.46	21.46688	127.4	128.33	3.65368651608487	2.43922698151951	0.0719940585445489	0.189395500517419	0.667607078708349	16.1	1.0952380952381	jja	206.8	2.99060014461316	son
03078000	05	CASSELMAN RIVER AT GRANTSVILLE, MD	-79.30559	-79.08198	39.52033	39.77894	39.70219	-79.13639	767.06	30.57341	161.48	165.17	3.50921697467488	2.43736324435318	0.0904527772272066	0.194625437344426	0.694560428136251	17.15	1.07523510971787	jja	214.45	3.05049786628734	son
03140000	05	Mill Creek near Coshocton OH	-81.8912	-81.74789	40.32398	40.50294	40.36285	-81.86236	287.7	15.82284	70.35	71.31	2.91307871321013	2.4426807118412	0.180956093452007	0.0894584784615066	0.8385220422518	21.55	1.24207492795389	jja	241.2	3.78056426332288	son
03144000	05	Wakatomika Creek near Frazeysburg OH	-82.3674	-82.06556	40.0692	40.36346	40.13257	-82.14792	292.28	13.11071	363.41	365.1	2.99462286105407	2.45251544147844	0.159603524796088	0.0936024048579887	0.818973057801069	20.35	1.22222222222222	jja	239.65	3.68125960061444	son
03159540	05	Shade River near Chester OH	-82.11937	-82.07898	39.24358	39.28389	39.06369	-81.8818	232.8	10.08158	400.85	400.87	3.14572073921971	2.51591960301164	0.106093067201104	0.0789834761345878	0.799791148541591	20.8	1.16526610644258	jja	240.1	3.67125382262997	son
03161000	05	SOUTH FORK NEW RIVER NEAR JEFFERSON, NC	-81.75802	-81.33875	36.09735	36.43048	36.39333	-81.40694	834.21	57.20214	527.86	533.63	4.04719917864476	2.69845252566735	0.10387943490618	0.0874425287647908	0.666745669426368	19.45	1.19325153374233	mam	232.65	3.8775	son
03164000	05	NEW RIVER NEAR GALAX, VA	-81.76205	-80.89371	36.09735	36.78891	36.64735	-80.97897	766.6	45.80251	2952.74	2963.7	3.7405106091718	2.66829385352498	0.101946051614827	0.0839958967122095	0.7133501632056	19.7	1.17261904761905	mam	235.4	3.96630160067397	son
03165000	05	CHESTNUT CREEK AT GALAX, VA	-80.97135	-80.79946	36.51828	36.71787	36.64596	-80.91924	707.63	45.4663	102	117.5	3.67150171115674	2.66542825462012	0.0918396343458606	0.0758216158494753	0.725977669170241	21.3	1.22766570605187	mam	252.2	4.33333333333333	son
03170000	05	LITTLE RIVER AT GRAYSONTOWN, VA	-80.65396	-80.08477	36.7776	37.10738	37.03763	-80.55672	713.74	32.96335	794.64	800.06	3.32212594113621	2.8167734017796	0.130431484041595	0.0945585836238721	0.847882787013256	20.55	1.19476744186047	mam	247.65	4.25150214592275	son
03173000	05	WALKER CREEK AT BANE, VA	-81.29372	-80.6341	37.00222	37.32071	37.26818	-80.70951	750.95	46.98351	773.32	775.84	3.0228514715948	2.63302963723477	0.137115353774068	0.0942000993572573	0.871041684309297	19.25	1.18827160493827	mam	234.9	3.86666666666667	son
03180500	05	GREENBRIER RIVER AT DURBIN, WV	-79.8694	-79.829	38.61312	38.65343	38.54373	-79.83312	1057.03	44.26244	345.06	346.48	3.78282272416153	2.48605563312799	0.0351025247833449	0.195303023284764	0.657195912789974	14.8	1.16078431372549	jja	204.05	3.02744807121662	son
03182500	05	GREENBRIER RIVER AT BUCKEYE, WV	-79.8694	-79.829	38.61312	38.65343	38.18595	-80.13062	934.51	59.7077	1364.97	1364.86	3.55233127994524	2.51935242984257	0.0375230123779968	0.170253081143655	0.709211002944919	17.7	1.16447368421053	mam	212.8	3.21936459909228	son
03186500	05	WILLIAMS RIVER AT DYER, WV	-80.51398	-80.10858	38.18155	38.42953	38.379	-80.48397	1057.61	61.17799	329.68	332.11	4.14293497604381	2.51498488706366	0.0469846565828001	0.1907316712122	0.607053912650417	15.2	1.11764705882353	jja	206.8	2.99710144927536	son
03187500	05	CRANBERRY RIVER NEAR RICHWOOD, WV	-80.25097	-80.21058	38.18145	38.22176	38.29539	-80.52648	1061.95	60.18061	207.41	207.99	4.13442299794661	2.52101201916496	0.0698880177886653	0.182826213927838	0.60976151216676	16.2	1.12110726643599	jja	213.85	3.13333333333333	son
03213700	05	TUG FORK AT WILLIAMSON, WV	-82.33767	-81.28671	37.09749	37.71299	37.67316	-82.28014	611.92	37.9826	2425.06	2431.37	3.47541273100616	2.61238295687885	0.104807159892182	0.0730954797740182	0.751675602029157	18.1	1.15286624203822	jja	222.3	3.38613861386139	son
03237280	05	Upper Twin Creek at McGaw OH	-83.30218	-83.16443	38.6137	38.73351	38.64369	-83.21574	248.51	31.52585	32.95	33.22	3.52835318275154	2.55484724161533	0.046001063387718	0.0847306381238598	0.724090562731866	19.05	1.17956656346749	mam	238.85	3.69736842105263	son
03237500	05	Ohio Brush Creek near West Union OH	-83.79061	-83.24551	38.77128	39.23447	38.80368	-83.42102	272.36	14.22302	1003.21	1001.42	3.2265325119781	2.55285919233402	0.0606166620277512	0.0787104016916548	0.791208265485269	20.8	1.13972602739726	mam	239.5	3.73634945397816	son
03238500	05	White Oak Creek near Georgetown OH	-84.00284	-83.62303	38.82938	39.20911	38.85813	-83.92854	285.37	7.5191	568.5	564.16	3.25269952087611	2.55609259411362	0.0735740007821369	0.0747385312973334	0.785837295362942	20.9	1.15789473684211	mam	239.6	3.77025963808025	son
03241500	05	Massies Creek at Wilberforce OH	-83.92319	-83.58115	39.68252	39.82894	39.72284	-83.88271	319.84	3.27837	170.91	173.48	3.07015605749487	2.51180187542779	0.161117606586146	0.0779467519548554	0.818134918352433	20.7	1.18965517241379	jja	248.25	4.05968928863451	son
03280700	05	CUTSHIN CREEK AT WOOTON, KY	-83.34533	-83.14426	36.98309	37.1892	37.16509	-83.30796	540.37	28.95669	158.22	158.56	3.9905735797399	2.73069660506502	0.00897812703913208	0.0584460847843343	0.684286744875158	18.85	1.1671826625387	mam	232.5	3.5824345146379	son
03281100	05	GOOSE CREEK AT MANCHESTER, KY	-83.90771	-83.55796	36.91472	37.18255	37.15203	-83.7602	403.43	22.48228	422.72	425.25	3.81621492128679	2.68704707734428	0.0201189623228695	0.0416713149875616	0.70411314162522	19.55	1.19571865443425	mam	240.5	3.94909688013136	son
03281500	05	SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY	-83.95825	-83.42331	36.87482	37.53484	37.47981	-83.67519	376.49	21.8686	1838.22	1836.71	3.80124161533196	2.6716241889117	0.0417899627585112	0.044067880842997	0.702829354002637	19.5	1.1854103343465	mam	236.5	3.86753883892069	son
03285000	05	DIX RIVER NEAR DANVILLE, KY	-84.91224	-84.31312	37.31307	37.67267	37.64202	-84.66078	323.6	12.08007	822.34	823.29	3.53352087611225	2.70664965092402	-0.0166956408575432	0.0446468108120254	0.76599226262447	21.55	1.21067415730337	mam	245.3	4.1541066892464	son
03291780	05	INDIAN-KENTUCK CREEK NR CANAAN, IND.	-85.34131	-85.20733	38.84217	39.01791	38.87811	-85.25718	249.83	14.47984	71.41	71.52	3.62401642710472	2.58425004791239	0.0791105878293909	0.0673686532615331	0.713090047987719	21.15	1.29754601226994	mam	251.7	4.37358818418766	son
03300400	05	BEECH FORK AT MAUD, KY	-85.31679	-84.87056	37.53159	38.0113	37.83284	-85.29607	254.43	9.33197	1128.58	1128.54	3.45790691307324	2.70082891170431	0.0118701193031353	0.0537664078517784	0.781058883191258	21.45	1.20845070422535	mam	248.5	4.14166666666667	son
03338780	05	NORTH FORK VERMILION RIVER NEAR BISMARCK, IL	-87.80858	-87.37416	40.21032	40.58935	40.26531	-87.6428	213.25	3.19469	691.56	691.76	2.91593976728268	2.48124194387406	0.329598570052117	0.0725503193755769	0.850923593043312	22.15	1.23743016759777	jja	259.35	4.56200527704485	son
03340800	05	BIG RACCOON CREEK NEAR FINCASTLE IND	-86.96823	-86.92621	39.77819	39.81994	39.81255	-86.9539	268.15	4.37041	357.65	363.41	3.11718001368925	2.51269378507871	0.193085647558957	0.0732286680426859	0.806079140134381	22.35	1.18253968253968	jja	252.7	4.19071310116086	son
03346000	05	NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL	-88.05053	-88.00478	39.0371	39.07873	39.01004	-87.94559	173.5	2.57944	814.69	828.74	3.13314305270363	2.60218880219028	0.141508236825792	0.0621069652969445	0.830536224621094	22.75	1.26388888888889	jja	255.35	4.54764024933215	son
03357350	05	PLUM CREEK NEAR BAINBRIDGE, IND.	-86.79144	-86.67811	39.70436	39.82569	39.76171	-86.72945	258.64	5.84999	7.75	26.11	3.22015605749487	2.52992321697467	0.192941732360072	0.0702381984794612	0.785652363364911	22.6	1.16795865633075	jja	253.55	4.18399339933993	son
03364500	05	CLIFTY CREEK AT HARTSVILLE, IN	-85.36306	-85.32267	39.41813	39.45843	39.27477	-85.70165	274.58	3.79613	237.09	242.41	3.34864476386037	2.53998793976728	0.144662519373104	0.0804170575814994	0.758512209828774	22.85	1.1839378238342	mam	248.25	4.03986981285598	son
03366500	05	MUSCATATUCK RIVER NEAR DEPUTY, IN	-85.56022	-85.51983	38.64799	38.68828	38.80422	-85.67386	240.19	8.50477	755.22	762.69	3.61569609856263	2.59112160164271	0.103580453208449	0.059067129172147	0.71663146763711	21.35	1.28614457831325	mam	247.45	4.27006039689387	son
03368000	05	BRUSH CREEK NEAR NEBRASKA, IN	-85.5249	-85.35902	39.03574	39.15943	39.07033	-85.48608	264.12	4.26263	29.72	32.49	3.50896235455168	2.56677771389459	0.109334032224163	0.0670858663666364	0.731491949625814	21.45	1.1949860724234	mam	250.6	4.11156685808039	son
03384450	05	LUSK CREEK NEAR EDDYVILLE, IL	-88.60997	-88.42951	37.43725	37.61217	37.47227	-88.54727	166.37	16.36598	111.13	112.28	3.66948117727584	2.73193681040383	-0.0741546672622545	0.0496725306242436	0.744502200289791	23.5	1.24338624338624	mam	265.05	4.86330275229358	jja
03439000	06	FRENCH BROAD RIVER AT ROSMAN, NC	-83.00859	-82.79776	35.08204	35.32933	35.14333	-82.82472	863.18	63.23118	178.67	178.18	5.56067488021903	2.71938744695414	0.0210712593748749	0.0374660918206049	0.489039101463711	18.9	1.20382165605096	djf	231.5	4.12288512911843	son
03450000	06	BEETREE CREEK NEAR SWANNANOA, NC	-82.44113	-82.35616	35.63098	35.7207	35.65306	-82.40528	891.9	105.59692	14.08	14.13	4.09460643394935	2.70980800821355	0.064045328213259	0.0842690506200039	0.661799382169161	17.55	1.31954887218045	son	240.55	4.26507092198582	son
03455500	06	W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC	-83.01062	-82.85152	35.27155	35.4189	35.39611	-82.9375	1326.82	91.67733	72.95	71.47	5.80058042436687	3.42376536618754	0.0638700322383783	0.0774314166204897	0.590245305763732	17.8	1.28519855595668	son	230.7	4.01217391304348	son
03456500	06	EAST FORK PIGEON RIVER NEAR CANTON, NC	-82.90783	-82.725	35.29391	35.50034	35.46167	-82.86972	1162.13	99.95219	133.43	137.33	4.7873839835729	2.76630547570157	0.0557590848169392	0.0638736766495558	0.577832378851099	17.3	1.26277372262774	djf	233.25	4.19137466307278	son
03460000	06	CATALOOCHEE CREEK NEAR CATALOOCHEE, NC	-83.22325	-83.02225	35.5287	35.70775	35.6675	-83.07361	1254.53	116.23587	127.02	127.62	4.47108008213552	2.6527807118412	0.0256759801789374	0.077253343718732	0.59331988313977	15.15	1.20717131474104	djf	226.45	3.76788685524126	son
03463300	06	SOUTH TOE RIVER NEAR CELO, NC	-82.31137	-82.13797	35.67865	35.86663	35.83151	-82.18429	1025.66	112.34116	112.16	113.16	4.56529911019849	3.05420387405886	0.0379202786522028	0.0849163900758962	0.669004111304784	17.25	1.25912408759124	son	233	3.98290598290598	son
03471500	06	S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA	-81.65992	-81.30914	36.6771	36.8402	36.76039	-81.63123	1023.62	69.46205	198.16	198.29	3.41253798767967	2.60360410677618	0.105286957457578	0.0838711696088708	0.762952417284732	19.4	1.16167664670659	mam	238.25	3.80591054313099	son
03473000	06	S F HOLSTON RIVER NEAR DAMASCUS, VA	-81.86959	-81.8227	36.60856	36.66368	36.65178	-81.84401	916.29	56.64293	784.81	784.35	3.49595208761123	2.5874022587269	0.090562164899597	0.0832667330515825	0.740113764114789	17.9	1.15112540192926	mam	231.8	3.75080906148867	son
03479000	06	WATAUGA RIVER NEAR SUGAR GROVE, NC	-81.86102	-81.67484	36.08835	36.36861	36.23917	-81.82222	1040.03	82.19102	235.6	237.77	3.973234770705	2.66377174537988	0.109819057850403	0.0904171237520879	0.670428982707011	18.25	1.17363344051447	jja	226.6	3.64308681672026	son
03488000	06	N F HOLSTON RIVER NEAR SALTVILLE, VA	-81.8059	-81.24332	36.82955	37.10736	36.89678	-81.74623	812.91	54.05912	578.21	573.75	3.274212183436	2.61184466803559	0.0988846609521179	0.0815490515140822	0.797701713178126	18.3	1.1656050955414	mam	224.95	3.4848954298993	son
03498500	06	LITTLE RIVER NEAR MARYVILLE, TN	-83.85038	-83.81	35.80663	35.84693	35.78562	-83.8846	680.92	77.71156	696.76	700.35	4.33051745379877	2.64746369609856	-0.0310991119176905	0.0343707789266315	0.611350427366638	16.4	1.24714828897338	djf	217.1	3.66722972972973	son
03500000	06	LITTLE TENNESSEE RIVER NEAR PRENTISS, NC	-83.5064	-83.26096	34.88326	35.17717	35.15	-83.37972	808.87	67.89742	361.14	362.46	5.1950417522245	2.82262596851472	-0.0811899160520957	0.0292489179120406	0.543330757121649	19.75	1.27009646302251	djf	233	4.12754650132861	son
03500240	06	CARTOOGECHAYE CREEK NEAR FRANKLIN, NC	-83.60118	-83.36033	35.04019	35.21785	35.15889	-83.39417	967.11	82.16983	145.86	148.94	5.0380848733744	3.06516536618754	-0.087909722614876	0.029394718558517	0.608398914116459	19.05	1.2742474916388	djf	237.4	4.17223198594025	son
03504000	06	NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC	-83.67614	-83.45115	34.97665	35.16149	35.1275	-83.61861	1039.71	86.43459	134.52	134.56	5.6031485284052	2.69890116358658	-0.0776271198044347	0.0589912291417263	0.481675820282915	19.05	1.26578073089701	djf	237	4.15425065731814	son
03574500	06	PAINT ROCK RIVER NEAR WOODVILLE AL	-86.01892	-85.97773	35.05262	35.0942	34.62425	-86.30637	337.61	47.69583	813.8	859.22	4.29078028747433	2.85762328542094	-0.173452400201009	0.0200681785915394	0.665991519948698	21.15	1.27409638554217	djf	237.3	4.29891304347826	son
03592718	06	LITTLE YELLOW CREEK EAST NR BURNSVILLE, MS	-88.32293	-88.19173	34.72506	34.87619	34.83556	-88.28806	173.22	6.67758	66.99	67	4.27535797399042	3.7611187816564	-0.138466454495008	0.0149109120314144	0.879720202270209	21.2	1.25073746312684	mam	257.85	4.67967332123412	son
03604000	06	BUFFALO RIVER NEAR FLAT WOODS, TN	-87.3078	-87.26744	35.42355	35.46384	35.49591	-87.8328	269.53	10.29605	1163.03	1163.35	4.35018480492813	2.96437063655031	-0.134235660399537	0.0255990760932844	0.681435564114909	21.9	1.25501432664756	mam	249	4.62395543175488	son
04015330	04	KNIFE RIVER NEAR TWO HARBORS, MN	-91.90737	-91.86696	47.02853	47.06881	46.94688	-91.7924	337.69	19.16862	224.35	225.84	2.23980013689254	1.95845498973306	0.590786400549574	0.196079390089318	0.874388280219585	20.8	1.37748344370861	jja	250.85	4.47147950089127	djf
04024430	04	NEMADJI RIVER NEAR SOUTH SUPERIOR, WI	-92.6757	-92.01202	46.29646	46.6827	46.63327	-92.09408	343.48	6.93316	1091.25	1094.55	2.23315400410678	2.01156272416153	0.68295473815276	0.1608667587394	0.900772056231798	22.25	1.33233532934132	jja	261.25	5.10752688172043	djf
04027000	04	BAD RIVER NEAR ODANAH, WI	-90.3185	-90.2781	46.32965	46.36993	46.48661	-90.6963	425.75	9.36771	1619.85	1547.15	2.42342231348392	2.05268680355921	0.459768532097639	0.235000084730923	0.847019849630856	18.95	1.19936708860759	jja	240.2	3.80364212193191	mam
04040500	04	STURGEON RIVER NEAR SIDNAW, MI	-88.5352	-88.49478	46.47026	46.51055	46.58411	-88.57597	497.28	8.10212	419.83	421.65	2.43971800136893	2.2609700752909	0.307721220589675	0.309607600434067	0.926734185681405	16.8	1.22627737226277	jja	217.8	3.37936384794414	mam
