gauge_id;MINLON;MAXLON;MINLAT;MAXLAT
10244950;-114.73925;-114.66069;39.17453;39.27591
10249300;-117.37371;-117.07049;38.62821;38.91041
10258000;-116.70756;-116.50187;33.73526;33.87239
10258500;-116.64698;-116.38684;33.51553;33.77599
10259000;-116.66718;-116.51055;33.725;33.80448
10259200;-116.47907;-116.32235;33.43723;33.69161
10263500;-117.90638;-117.58638;34.31986;34.47371
10310500;-119.92388;-119.74498;39.0627;39.17396
10316500;-115.50384;-115.28816;40.56623;40.71117
10329500;-117.60743;-117.22663;41.47825;41.80997
10336645;-120.22688;-120.09024;38.95766;39.07661
10336660;-120.27218;-120.11161;39.04061;39.14648
10336740;-119.96274;-119.87075;39.01459;39.09013
10343500;-120.32258;-120.21176;39.38625;39.45634
10348850;-119.9612;-119.79267;39.29179;39.38443
10396000;-119.01242;-118.48025;42.44458;42.82161
11098000;-118.23075;-118.07879;34.19414;34.30697
11124500;-119.93818;-119.64824;34.57035;34.73339
11141280;-120.62362;-120.43721;35.20801;35.34404
11143000;-121.79509;-121.57003;36.15719;36.32234
11148900;-121.49364;-121.06411;35.75925;36.05997
11151300;-121.11995;-120.60686;36.0826;36.44765
11162500;-122.35712;-122.10582;37.17466;37.33804
11176400;-121.72364;-121.38673;37.26626;37.59365
11180500;-122.06513;-121.94283;37.56788;37.67521
11180960;-122.09439;-122.02076;37.68674;37.83308
11224500;-120.70349;-120.43592;36.15308;36.34872
11230500;-119.00135;-118.7477;37.25764;37.41971
11237500;-119.25823;-119.07281;37.11354;37.23593
11253310;-120.6547;-120.3607;36.30303;36.44009
11264500;-119.61493;-119.23726;37.57445;37.86083
11266500;-119.69715;-119.23726;37.57445;37.86083
11274500;-121.47906;-121.05256;37.13012;37.4248
11274630;-121.5079;-121.14651;37.34985;37.53434
11284400;-120.20955;-120.0688;37.76138;37.86783
11299600;-120.70143;-120.54045;37.93379;38.06498
11381500;-122.05753;-121.45304;40.02766;40.50596
11383500;-121.97428;-121.31784;39.93912;40.38938
11451100;-122.86753;-122.59491;39.12085;39.28026
11468500;-123.75871;-123.38697;39.32182;39.53499
11473900;-123.37571;-122.76115;39.49682;40.16875
11475560;-123.66847;-123.55211;39.66681;39.75481
11476600;-124.08887;-123.94783;40.23506;40.3722
11478500;-123.92652;-123.35506;40.22936;40.59121
11480390;-123.39751;-123.1065;40.06841;40.32014
11481200;-124.11184;-123.8744;40.93639;41.09564
11482500;-124.10586;-123.65747;40.66414;41.47065
11522500;-123.51649;-122.87716;40.97232;41.58076
11523200;-122.82245;-122.45987;41.07384;41.38809
11528700;-123.60629;-122.93565;40.11168;40.76401
11532500;-124.1062;-123.61553;41.49084;42.16396
12010000;-123.79306;-123.52824;46.34223;46.55677
12013500;-123.74816;-123.3848;46.43891;46.68255
12020000;-123.44066;-123.18655;46.36147;46.65702
12025000;-123.01004;-122.44758;46.52385;46.75357
12025700;-122.6566;-122.41215;46.65469;46.81364
12035000;-123.63422;-123.23686;46.97797;47.46268
12040500;-124.36305;-123.55616;47.46979;47.81885
12041200;-124.30973;-123.54816;47.70057;47.90311
12043000;-124.45768;-123.95442;47.87952;48.07214
12048000;-123.40287;-122.97844;47.74437;48.0509
12054000;-123.39711;-122.96235;47.58557;47.73453
12056500;-123.52418;-123.24914;47.46102;47.65923
12073500;-122.74588;-122.66454;47.36615;47.4896
12082500;-122.13194;-121.69047;46.63164;46.87188
12092000;-122.06048;-121.75356;46.76281;46.97803
12095000;-122.19126;-121.81103;46.9876;47.18369
12114500;-121.58189;-121.41047;47.24624;47.37727
12115000;-121.67768;-121.41047;47.24624;47.40978
12115500;-121.71519;-121.56617;47.26774;47.39532
12117000;-121.87468;-121.69805;47.30421;47.41756
12141300;-121.71228;-121.21194;47.39737;47.62889
12143600;-121.73954;-121.35926;47.32872;47.48424
12144000;-121.8284;-121.35926;47.32872;47.52494
12145500;-121.94729;-121.77909;47.40416;47.58771
12147500;-121.82445;-121.52488;47.68541;47.81099
12147600;-121.63285;-121.49872;47.66861;47.74509
12167000;-122.10266;-121.56908;48.13716;48.47308
12175500;-121.20917;-120.80173;48.47446;48.70626
12178100;-121.31256;-121.12024;48.54413;48.69119
12186000;-121.54704;-121.09666;47.93744;48.1938
12189500;-121.70452;-120.88644;47.93744;48.46153
12358500;-114.11742;-112.85886;47.88752;48.87593
12374250;-114.85913;-114.67241;47.73869;47.85834
12375900;-114.04808;-113.88918;47.47084;47.55992
12377150;-114.00544;-113.86198;47.2823;47.38862
12381400;-113.91684;-113.69152;47.06247;47.21596
12383500;-113.99729;-113.86499;47.09099;47.17771
12388400;-114.50527;-114.32196;47.16731;47.32959
12390700;-115.77556;-115.24221;47.44557;47.65683
12411000;-116.46627;-115.95248;47.66627;48.08905
12414500;-116.33252;-115.04994;46.92308;47.45555
12447390;-120.26507;-120.09573;48.79474;48.9496
12451000;-121.08663;-120.60869;48.17744;48.57082
12488500;-121.48391;-121.13808;46.79218;47.01341
13011500;-110.54189;-110.16303;43.82486;44.14934
13011900;-110.47551;-109.79376;43.69693;44.02924
13018300;-110.74075;-110.58406;43.39202;43.48582
13023000;-111.01224;-110.55027;42.50511;43.20183
13083000;-114.23589;-113.93992;42.04807;42.26172
13161500;-115.84588;-115.33629;41.37739;41.97523
13235000;-115.65585;-114.94775;43.92176;44.3716
13240000;-116.02414;-115.84276;44.8477;45.06112
13310700;-115.92212;-115.56287;44.44531;45.01947
13313000;-115.65318;-115.38649;44.53912;44.98248
13331500;-117.78849;-117.30542;45.08878;45.64415
13337000;-115.785;-114.30029;46.11586;46.76073
13338500;-116.4836;-115.12803;45.57358;46.11398
13340000;-116.4836;-114.30029;45.45108;46.76073
13340600;-115.78648;-114.74115;46.39122;47.03455
14020000;-118.35576;-117.99659;45.56493;45.81388
14092750;-121.82354;-121.56436;44.69612;44.80127
14096850;-121.61859;-121.2859;44.89718;45.04822
14137000;-122.16191;-121.65974;45.16208;45.45505
14138800;-121.94779;-121.80567;45.39243;45.48665
14138870;-122.05038;-121.92968;45.44735;45.51104
14138900;-122.07019;-121.95194;45.46747;45.58949
14139800;-122.13762;-121.92498;45.40415;45.48621
14141500;-122.20076;-121.89574;45.37137;45.45685
14154500;-122.92705;-122.50926;43.49474;43.81764
14158500;-122.16854;-121.89068;44.31415;44.47763
14158790;-122.14944;-122.00582;44.30537;44.41833
14166500;-123.57724;-123.32218;43.95464;44.23197
14182500;-122.62883;-122.15715;44.76109;44.86649
14185000;-122.52578;-122.09866;44.24688;44.50747
14185900;-122.5073;-122.09391;44.50333;44.68899
14187000;-122.66407;-122.39484;44.24701;44.41028
14216500;-122.2006;-121.83728;46.04957;46.34627
14222500;-122.5058;-122.05993;45.69015;45.90968
14236200;-122.49755;-122.0509;46.48838;46.71006
14301000;-123.82777;-123.01355;45.63864;46.11574
14303200;-123.55383;-123.51189;45.29987;45.34295
14305500;-123.91255;-123.58319;44.65498;44.9952
14306340;-123.65792;-123.55162;44.22173;44.29987
14306500;-123.95034;-123.45789;44.17712;44.53098
14308990;-123.1669;-122.89763;42.70205;42.88619
14309500;-123.90034;-123.57884;42.72733;42.92345
14316700;-122.86244;-122.42946;43.31193;43.61712
14325000;-124.19317;-123.835;42.64367;42.92576
14362250;-123.19969;-123.03692;42.115;42.21624
14400000;-124.26228;-123.7706;42.08401;42.38178
