OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FORECAST_GR,CH5_ID,POINT_TYPE,DESCRIPTION,USER_ATTRIB,TIMESTAMP,IHABBS_VERS,FDIR_LAYER,X_RESOLUTIO,Y_RESOLUTIO,RIVERS_LAYE,RIVERS_PREC,PNT_LAT_USE,PNT_LNG_USE,PNT_LAT_ADJ,PNT_LNG_ADJ,ADJUSTMENT,DOWN_BASIN_,ROR_BASIN_I,ROR_ELEVATI,INCLUDES_NC,LOCAL_NCA,LOCAL_AREA,TOTAL_AREA,STREAM_ID,BOUNDARY_FL,NUMBER_ZONE,ZONE_1_MIN_,ZONE_2_MIN_,ZONE_3_MIN_,ZONE_4_MIN_,ZONE_5_MIN_,ZONE_6_MIN_,DISCHARGE_E,MEAN_ELEVAT,MINIMUM_ELE,MAXIMUM_ELE,MEAN_SLOPE,MINIMUM_SLO,MAXIMUM_SLO,MEAN_ASPECT,MINIMUM_ASP,MAXIMUM_ASP
"0","108",BABW3,-89.9879166666,-89.6212500000,43.3787500000,43.5204166666,NCRFC,,MKX,WIS,BABW3,f,BARABOO R BARABOO,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.4808333330,-89.6358333330,43.4808333330,-89.6358333330,snapped,"389","0","0",n,0.0000000000,285.7892269580,1532.0948267420,"9344",n,"0","0","0","0","0","0","0",263.0000000000,320.6530054640,263.0000000000,465.0000000000,2.9114754090,0.0000000000,21.0000000000,0.1100823670,0.0000000000,359.0000000000
"0","109",PDSW3,-89.7629166666,-89.0337500000,43.2245833333,43.5912500000,NCRFC,,MKX,WIS,PDSW3,d,WISCONSIN R PRAIREDUSAC,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.2902777770,-89.7152777770,43.2850000000,-89.7191666660,snapped,"391","0","0",n,0.0000000000,1107.8034483520,23687.9044766880,"9442",n,"0","-1","-1","-1","-1","-1","-1",229.0000000000,283.1248060920,227.0000000000,465.0000000000,1.8767451690,0.0000000000,23.0000000000,339.4360464990,0.0000000000,359.0000000000
"0","110",HILW3,-90.4629166666,-90.3170833333,43.5829166666,43.6954166666,NCRFC,,ARX,WIS,HILW3,d,S BR BARABOO R HILLSBORO,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.6527777770,-90.3358333330,43.6516666660,-90.3358333330,snapped,"1147","0","0",n,0.0000000000,96.5260054870,96.5260054870,"9242",n,"0","0","0","0","0","0","0",293.0000000000,349.6419354830,292.0000000000,407.0000000000,4.6338709670,0.0000000000,14.0000000000,92.7439861210,0.0000000000,359.0000000000
"0","111",LAVW3,-90.4545833333,-90.0962500000,43.5704166666,43.8454166666,NCRFC,,MKX,WIS,LAVW3,f,BARABOO R LAVALLE,,"-9223372036854775808",Version 3.21,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.5825000000,-90.1319444440,43.5766666660,-90.1316666660,snapped+shifted,"873","0","0",n,0.0000000000,515.0218932620,611.5478987500,"85984288",n,"0","-27","-27","-27","-27","-27","-27",275.0000000000,333.0926932360,274.0000000000,430.0000000000,3.7971014490,0.0000000000,17.0000000000,160.4352507830,0.0000000000,359.0000000000
"0","112",RSPW3,-90.3587500000,-89.8629166666,43.3829166666,43.6995833333,NCRFC,,MKX,WIS,RSPW3,d,BARABOO R ROCK SPRINGS,,"-9223372036854775808",Version 3.13,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.4683333330,-89.9161111110,43.4683333330,-89.9150000000,snapped,"388","0","0",n,0.0000000000,634.7577010340,1246.3055997840,"9342",n,"0","-1","-1","-1","-1","-1","-1",277.0000000000,324.4683046680,274.0000000000,445.0000000000,2.9911547910,0.0000000000,16.0000000000,121.9847371740,0.0000000000,359.0000000000
"0","113",CSHM4,-83.3754166666,-83.0254166666,42.6079166666,42.8870833333,NCRFC,,DTX,SMS,CSHM4,d,CLINTON R STERLING HEIGHTS,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.6144444440,-83.0266666660,42.6141666660,-83.0316666660,snapped,"570","0","0",n,0.0000000000,491.8365894260,814.9815920620,"9916",n,"0","0","0","0","0","0","0",192.0000000000,287.4210019260,192.0000000000,361.0000000000,0.7488760430,0.0000000000,6.0000000000,145.7559060250,0.0000000000,359.0000000000
"0","114",FSRM4,-83.2212500000,-82.9420833333,42.4120833333,42.6662500000,NCRFC,,DTX,SMS,FSRM4,f,CLINTON R FRASER,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.5772222220,-82.9513888880,42.5725000000,-82.9483333330,snapped,"572","0","0",n,0.0000000000,405.2943185030,1220.2759105660,"9915",n,"0","0","0","0","0","0","0",183.0000000000,199.1474384040,183.0000000000,258.0000000000,0.1114587400,0.0000000000,2.0000000000,109.1092969450,0.0000000000,358.0000000000
"0","115",WEBN8NON,-98.8962500000,-98.6504166666,48.5162500000,48.7745833333,NCRFC,,FGF,DEV,WEBNN,f,STARKWEATHER NONCON,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9833641350,48.5772222220,-98.8297222220,48.5766666660,-98.8275000000,snapped+shifted,"174","0","0",n,0.0000000000,282.6135269700,282.6135269700,"1966640",n,"0","-30","-30","-30","-30","-30","-30",479.0000000000,483.4398590840,471.0000000000,493.0000000000,0.0010065420,0.0000000000,1.0000000000,187.7236181560,0.0000000000,355.0000000000
"0","116",EDEN8NON,-98.6879166666,-98.4712500000,48.5079166666,48.7037500000,NCRFC,,FGF,DEV,EDENN,f,EDMORE COU NONCON,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9833641350,48.6111111110,-98.4980555550,48.6100000000,-98.4983333330,snapped,"175","0","0",n,0.0000000000,207.4136102720,207.4136102720,"1966640",n,"0","-30","-30","-30","-30","-30","-30",480.0000000000,478.8882030170,470.0000000000,491.0000000000,0.0089163230,0.0000000000,2.0000000000,150.9036548530,0.0000000000,342.0000000000
"0","117",THLM5,-92.4420833333,-92.1504166666,44.1370833333,44.3954166666,NCRFC,,ARX,M10,THLM5,d,ZUMBRO R  THEILMAN,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.2858333330,-92.1888888880,44.2850000000,-92.1900000000,snapped,"261","0","0",n,0.0000000000,480.9986780210,3472.2782015860,"8817",n,"0","-1","-1","-1","-1","-1","-1",239.0000000000,317.3283151820,235.0000000000,363.0000000000,2.9003843690,0.0000000000,17.0000000000,38.2140105630,0.0000000000,359.0000000000
"0","118",CRYM4,-89.0712500000,-88.2795833333,46.0329166666,46.5370833333,NCRFC,,MQT,MEN,CRYM4,f,PAINT R CRYSTAL FALLS,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,46.1055555550,-88.3344444440,46.1058333330,-88.3358333330,snapped,"47","0","0",n,0.0000000000,1640.9253963710,1640.9253963710,"7742",n,"0","0","0","0","0","0","0",413.0000000000,480.0203970620,413.0000000000,571.0000000000,1.2309854040,0.0000000000,9.0000000000,163.3875820620,0.0000000000,359.0000000000
"0","119",MN01C,-92.1670833333,-91.8129166666,46.7537500000,47.0995833333,NCRFC,,DLH,WLS,MN01C,d,ST LOUIS CO FFG,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9840965570,46.8441666660,-92.0002777770,46.8433333330,-91.9983333330,snapped,"0","0","0",n,0.0000000000,448.8805500610,448.8805500610,"1966640",y,"0","0","0","0","0","0","0",195.0000000000,375.9788499670,183.0000000000,478.0000000000,1.6668869790,0.0000000000,15.0000000000,146.8766627240,0.0000000000,359.0000000000
"0","120",MN02C,-91.8004166666,-91.0212500000,46.9412500000,47.7412500000,NCRFC,,DLH,WLS,MN02C,d,LAKE CO FFG,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,47.3491666660,-91.2063888880,47.3475000000,-91.2108333330,snapped,"0","0","0",n,0.0000000000,1800.3028404890,1800.3028404890,"7094",y,"0","0","0","0","0","0","0",290.0000000000,451.9796000970,183.0000000000,620.0000000000,1.9431716990,0.0000000000,17.0000000000,145.5176162910,0.0000000000,359.0000000000
"0","121",CPEI3,-85.5045833333,-85.1962500000,41.3954166666,41.6037500000,NCRFC,,IWX,KSJ,CPEI3,d,NBR ELKHART R COSPERVILLE,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,41.4816666660,-85.4755555550,41.4808333330,-85.4733333330,snapped,"562","0","0",n,0.0000000000,381.7609988750,381.7609988750,"10628",y,"0","0","0","0","0","0","0",273.0000000000,288.2308016870,273.0000000000,319.0000000000,0.2430379740,0.0000000000,4.0000000000,263.3533265750,0.0000000000,359.0000000000
"0","122",AHCM4,-83.5129166666,-83.2212500000,42.5787500000,42.8204166666,NCRFC,,DTX,SMS,AHCM4,d,CLINTON R AUBURN HILLS,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9847069080,42.6333333330,-83.2244444440,42.6350000000,-83.2233333330,snapped,"919","0","0",n,0.0000000000,323.1450026360,323.1450026360,"1966640",n,"0","0","0","0","0","0","0",260.0000000000,302.8272994120,260.0000000000,357.0000000000,0.6428571420,0.0000000000,6.0000000000,159.6265383290,0.0000000000,359.0000000000
"0","123",MCCI3,-87.1754166666,-87.0212500000,41.3954166666,41.6037500000,NCRFC,,LOT,CAL,MCCI3,d,SALT CR NR MCCOOL,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),36.6297300000,41.5966666660,-87.1444444440,41.5975000000,-87.1441666660,snapped,"1030","0","0",n,0.0000000000,201.6633522440,201.6633522440,"107411353",n,"0","0","0","0","0","0","0",182.0000000000,218.1605431310,182.0000000000,259.0000000000,0.7396166130,0.0000000000,3.0000000000,302.6505972620,0.0000000000,359.0000000000
"0","124",IN02C,-87.4545833333,-86.9337500000,41.4495833333,41.7079166666,NCRFC,,LOT,CAL,IN02C,d,PORTER CO FFG,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9856834710,41.6225000000,-87.1741666660,41.6225000000,-87.1733333330,snapped,"0","0","0",n,0.0000000000,253.8708921200,952.1252950390,"1966640",y,"0","0","0","0","0","0","0",185.0000000000,190.7743979720,176.0000000000,217.0000000000,0.4296577940,0.0000000000,6.0000000000,337.8099936600,0.0000000000,359.0000000000
"0","125",ILRM5,-92.3004166666,-91.9670833333,46.9662500000,47.0620833333,NCRFC,,DLH,WLS,ILRM5,d,CLOUQUET R ISLAND LAKE RES,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,46.9916666660,-92.2258333330,46.9891666660,-92.2275000000,snapped,"1131","0","0",n,0.0000000000,149.0490942710,1371.0766125400,"7200",n,"0","0","0","0","0","0","0",414.0000000000,426.9881889760,414.0000000000,459.0000000000,0.4360236220,0.0000000000,5.0000000000,310.7716387230,0.0000000000,359.0000000000
"0","126",FLRM5,-92.3670833333,-92.1254166666,46.8287500000,46.9745833333,NCRFC,,DLH,WLS,FLRM5,d,BEAVER R FISH LAKE DAM,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,46.9558333330,-92.2775000000,46.9558333330,-92.2775000000,snapped,"1131","0","0",n,0.0000000000,188.5971761770,188.5971761770,"7201",n,"0","0","0","0","0","0","0",413.0000000000,427.8090413090,413.0000000000,460.0000000000,0.5440374120,0.0000000000,5.0000000000,352.3193302640,0.0000000000,359.0000000000
"0","127",GBYW3,-88.5670833333,-87.9962500000,44.0995833333,44.5370833333,NCRFC,,GRB,EWS,GBYW3,f,FOX R GREEN BAY,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.5394444440,-88.0044444440,44.5350000000,-88.0025000000,new+snapped,"0","0","0",n,0.0000000000,781.2488135490,16642.0861618160,"8622",n,"0","0","0","0","0","0","0",177.0000000000,219.4234482750,176.0000000000,276.0000000000,0.3793103440,0.0000000000,4.0000000000,65.4838391940,0.0000000000,359.0000000000
"0","128",OSHW3,-89.3795833333,-88.2504166666,43.6329166666,44.4454166666,NCRFC,,GRB,EWS,OSHW3,d,LAKE WINNEBAGO OSHKOSH,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.1791666660,-88.4494444440,44.1808333330,-88.4483333330,snapped,"470","470","0",n,0.0000000000,3154.1256708760,14733.9536346340,"8838",n,"0","-1","-1","-1","-1","-1","-1",228.0000000000,253.0236617070,228.0000000000,382.0000000000,0.5796727960,0.0000000000,11.0000000000,34.6646219700,0.0000000000,359.0000000000
"0","129",OSHW3ROR,-88.9712500000,-88.2962500000,43.7662500000,44.2204166666,NCRFC,,GRB,EWS,OSHRR,r,LAKE WINNEBAGO OSHKOSH,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.1791666660,-88.4494444440,44.1808333330,-88.4483333330,snapped,"1050","469","229",n,0.0000000000,805.4867016170,15539.4403362510,"8838",n,"0","0","0","0","0","0","0",228.0000000000,253.0236617070,228.0000000000,382.0000000000,0.5796727960,0.0000000000,11.0000000000,34.6646219700,0.0000000000,359.0000000000
"0","130",MUSW3,-90.4670833333,-89.5879166666,42.9620833333,43.4829166666,NCRFC,,ARX,WIS,MUSW3,f,WISCONSIN R MUSCODA,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,43.1980555550,-90.4433333330,43.1975000000,-90.4441666660,snapped,"399","0","0",n,0.0000000000,2690.5774842680,26988.2961263280,"9492",n,"0","0","0","0","0","0","0",201.0000000000,282.8036713280,201.0000000000,498.0000000000,3.8921911420,0.0000000000,24.0000000000,241.4038595990,0.0000000000,359.0000000000
"0","131",ADRM4,-84.2837500000,-83.9379166666,41.8079166666,42.0620833333,NCRFC,,DTX,SMS,ADRM5,f,RIVER RAISIN ADRIAN,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,41.9041666660,-83.9805555550,41.9058333330,-83.9775000000,snapped,"738","0","0",n,0.0000000000,480.8390151610,1187.9275266770,"10415",y,"0","10","10","10","10","10","10",213.0000000000,268.6000000000,213.0000000000,348.0000000000,0.4722129780,0.0000000000,4.0000000000,136.3248929700,0.0000000000,359.0000000000
"0","132",HUDI4,-92.9670833333,-92.4295833333,42.2579166666,42.5370833333,NCRFC,,DMX,CIW,HUDI4,d,BLACK HAWK CR HUDSON,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.4075000000,-92.4630555550,42.4100000000,-92.4650000000,snapped,"133","0","0",n,0.0000000000,766.3526919790,766.3526919790,"10044",n,"0","0","0","0","0","0","0",268.0000000000,309.8760364840,268.0000000000,354.0000000000,0.7131011600,0.0000000000,3.0000000000,87.4311127240,0.0000000000,359.0000000000
"0","133",FNHI4,-92.9045833333,-92.5254166666,42.5829166666,42.8162500000,NCRFC,,DMX,CIW,FNHI4,f,W FK CEDAR R FINCHFORD,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.6302777770,-92.5397222220,42.6308333330,-92.5400000000,snapped,"871","0","0",n,0.0000000000,401.9338361230,2216.7780194940,"9875",n,"0","0","0","0","0","0","0",265.0000000000,297.1927616050,265.0000000000,334.0000000000,0.9567269860,0.0000000000,4.0000000000,130.8958890440,0.0000000000,359.0000000000
"0","134",MNHM5,-95.2629166666,-94.5420833333,45.0620833333,45.6454166666,NCRFC,,MPX,RDW,MNHM5,d,CROW R AT MANANNAH,,"-9223372036854775808",Version 3.13,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,45.2500000000,-94.5500000000,45.2475000000,-94.5525000000,snapped,"331","0","0",n,0.0000000000,1693.3895762370,1693.3895762370,"8169",n,"0","0","0","0","0","0","0",336.0000000000,376.9968755570,334.0000000000,421.0000000000,0.3652026420,0.0000000000,5.0000000000,105.6524608190,0.0000000000,359.0000000000
"0","135",BRSI2,-89.5920833333,-89.4545833333,38.5912500000,38.8037500000,NCRFC,,LSX,KBM,BRSI2,d,SHOAL CR NR BREESE,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,38.6097222220,-89.4944444440,38.6100000000,-89.4941666660,snapped,"698","0","0",n,0.0000000000,154.7094691960,1929.5681916390,"11407",n,"0","0","0","0","0","0","0",133.0000000000,145.4967462030,133.0000000000,167.0000000000,0.3362255960,0.0000000000,3.0000000000,139.1709122210,0.0000000000,359.0000000000
"0","136",WHRW3,-91.0962500000,-90.9004166666,46.4162500000,46.5120833333,NCRFC,,DLH,WLS,WHRW3,d,WHITE R ASHLAND,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,46.4972222220,-90.9041666660,46.4933333330,-90.9025000000,snapped,"1074","0","0",n,0.0000000000,93.6635027930,750.8421467560,"7433",n,"0","0","0","0","0","0","0",243.0000000000,280.4968354430,222.0000000000,334.0000000000,1.5838607590,0.0000000000,6.0000000000,13.4395298880,0.0000000000,359.0000000000
"0","137",CODI2,-89.1629166666,-88.7754166666,37.5579166666,37.8162500000,NCRFC,,PAH,KBM,CODI2,f,CRAB ORCHARD LK NR CARBONDALE,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,37.7163888880,-89.1572222220,37.7183333330,-89.1566666660,snapped,"705","705","0",n,0.0000000000,441.1997510370,441.1997510370,"11531",y,"0","0","0","0","0","0","0",121.0000000000,151.3199167240,118.0000000000,245.0000000000,0.8806384450,0.0000000000,8.0000000000,302.0016379840,0.0000000000,359.0000000000
"0","138",CODI2ROR,-89.1629166666,-88.9754166666,37.6787500000,37.7579166666,NCRFC,,PAH,KBM,CODRR,r,CRAB ORCHARD LK NR CARBONDALE,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,37.7163888880,-89.1572222220,37.7183333330,-89.1566666660,snapped,"706","704","125",n,0.0000000000,49.1540002810,490.3537513190,"11531",n,"0","0","0","0","0","0","0",121.0000000000,151.3199167240,118.0000000000,245.0000000000,0.8806384450,0.0000000000,8.0000000000,302.0016379840,0.0000000000,359.0000000000
"0","139",BLIM4,-84.3087500000,-83.8504166666,41.6370833333,41.9120833333,NCRFC,,DTX,SMS,BLIM4,f,RIVER RAISIN BLISSFIELD,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,41.8341666660,-83.8666666660,41.8308333330,-83.8691666660,snapped+shifted,"739","0","0",n,0.0000000000,528.4900463590,1716.4175730360,"10419",y,"0","0","0","0","0","0","0",209.0000000000,231.0410459100,209.0000000000,302.0000000000,0.1675281240,0.0000000000,5.0000000000,83.5620887940,0.0000000000,359.0000000000
"0","140",SBBM5,-91.7754166666,-91.3462500000,47.4412500000,47.7079166666,NCRFC,,DLH,LOW,SBBM5,d,STONEY R NR BABBITT,,"-9223372036854775808",Version 3.17,ncrfc1004,0.0041666660,0.0041666660,Rivers of NCRFC (edited),-1.9840965570,47.6941666660,-91.7605555550,47.6933333330,-91.7608333330,snapped,"0","0","0",n,0.0000000000,589.4657310200,589.4657310200,"1966640",n,"0","0","0","0","0","0","0",475.0000000000,546.1110563900,474.0000000000,623.0000000000,0.5887712380,0.0000000000,5.0000000000,315.6040365150,0.0000000000,359.0000000000
"0","141",LNSI2,-87.5837500000,-87.5129166666,41.4579166666,41.5620833333,NCRFC,,LOT,CAL,LNSI2,d,NORTH CR LANSING,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),36.6297300000,41.5458333330,-87.5583333330,41.5475000000,-87.5566666660,snapped,"731","0","0",n,0.0000000000,42.3558458740,42.3558458740,"107411353",n,"0","0","0","0","0","0","0",183.0000000000,192.1749049430,183.0000000000,214.0000000000,0.1368821290,0.0000000000,2.0000000000,359.9991337530,0.0000000000,358.0000000000
"0","142",DNDM4,-83.9670833333,-83.6504166666,41.7620833333,41.9579166666,NCRFC,,DTX,SMS,DNDM4,f,RIVER RAISIN DUNDEE,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,41.9463888880,-83.6655555550,41.9433333330,-83.6650000000,snapped,"741","0","0",n,0.0000000000,316.5933374670,2033.0109105040,"10345",n,"0","0","0","0","0","0","0",198.0000000000,210.3748103180,198.0000000000,245.0000000000,0.0854830550,0.0000000000,2.0000000000,72.8227941620,0.0000000000,358.0000000000
"0","143",SALM4,-83.9754166666,-83.6879166666,42.0912500000,42.2579166666,NCRFC,,DTX,SMS,SALM4,d,SALINE R SALINE,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.1305555550,-83.7763888880,42.1266666660,-83.7775000000,snapped,"741","0","0",n,0.0000000000,246.4420376260,246.4420376260,"10320",n,"0","-1","-1","-1","-1","-1","-1",223.0000000000,260.4909443720,222.0000000000,318.0000000000,0.5815006460,0.0000000000,3.0000000000,146.3289601730,0.0000000000,358.0000000000
"0","144",OAKI2,-87.8462500000,-87.7212500000,41.5454166666,41.6204166666,NCRFC,,LOT,CAL,OAKI2,d,MIDLOTHIAN CR OAK FOREST,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),36.6297300000,41.6141666660,-87.7294444440,41.6183333330,-87.7233333330,snapped+shifted,"472","0","0",n,0.0000000000,56.7879255700,56.7879255700,"107411353",n,"0","-1","-1","-1","-1","-1","-1",189.0000000000,213.1643059490,189.0000000000,228.0000000000,0.2124645890,0.0000000000,1.0000000000,45.7520840890,0.0000000000,359.0000000000
"0","145",HAVI4,-92.7545833333,-92.4754166666,41.8287500000,41.9245833333,NCRFC,,DMX,CIW,HAVI4,d,RICHLAND CR NR HAVEN 1NE,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,41.8983333330,-92.4763888880,41.8933333330,-92.4775000000,snapped,"138","0","0",n,0.0000000000,142.9973129880,142.9973129880,"10372",n,"0","0","0","0","0","0","0",259.0000000000,288.3314669650,254.0000000000,322.0000000000,1.4994400890,0.0000000000,4.0000000000,70.2268445150,0.0000000000,359.0000000000
"0","146",JANI4,-92.7087500000,-92.2712500000,42.6037500000,43.0829166666,NCRFC,,DMX,CIW,JANI4,f,CEDAR R JANESVILLE,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.6480555550,-92.4650000000,42.6516666660,-92.4691666660,snapped,"871","0","0",n,0.0000000000,791.5574982400,4359.0827239160,"9871",n,"0","0","0","0","0","0","0",269.0000000000,309.3905160390,269.0000000000,350.0000000000,0.6582984650,0.0000000000,3.0000000000,212.4054885740,0.0000000000,359.0000000000
"0","147",THNI2,-87.6587500000,-87.5587500000,41.4954166666,41.5787500000,NCRFC,,LOT,CAL,THNI2,f,THORN CR THORTON,,"-9223372036854775808","3.07",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),36.6297300000,41.5677777770,-87.6055555550,41.5683333330,-87.6025000000,snapped+shifted,"1103","0","0",n,0.0000000000,38.1522557500,271.9377480160,"107411353",n,"0","-1","-1","-1","-1","-1","-1",182.0000000000,187.5569620250,182.0000000000,207.0000000000,0.2067510540,0.0000000000,1.0000000000,28.1750327340,0.0000000000,358.0000000000
"0","148",ALOI4,-92.5379166666,-92.2754166666,42.3662500000,42.6245833333,NCRFC,,DMX,CIW,ALOI4,f,CEDAR R WATERLOO,,"-9223372036854775808","3.04",NCRFC_flow_directions_2000,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,42.4952777770,-92.3338888880,42.4933333330,-92.3358333330,snapped,"136","0","0",n,0.0000000000,318.2757738930,13362.8734048800,"10000",n,"0","0","0","0","0","0","0",252.0000000000,277.8300946680,252.0000000000,319.0000000000,0.6621823610,0.0000000000,3.0000000000,179.9049855070,0.0000000000,359.0000000000
"0","149",GRYM4,-84.8170833333,-84.6754166666,44.6120833333,45.0204166666,NCRFC,,APX,NLM,GRYM4,d,AU SABLE R GRAYLING,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.6597222220,-84.7125000000,44.6600000000,-84.7150000000,snapped,"971","0","0",n,0.0000000000,255.2647335740,255.2647335740,"8528",n,"0","0","0","0","0","0","0",347.0000000000,396.5696353850,343.0000000000,454.0000000000,1.6855947400,0.0000000000,7.0000000000,142.9433255020,0.0000000000,359.0000000000
"0","150",LUZM4,-84.8879166666,-84.2295833333,44.2704166666,44.6412500000,NCRFC,,APX,NLM,LUZM4,d,S BR AU SABLE R LUZERNE,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.6147222220,-84.4555555550,44.6141666660,-84.4608333330,snapped,"971","0","0",n,0.0000000000,1080.4843561930,1080.4843561930,"8714",n,"0","0","0","0","0","0","0",321.0000000000,368.4221369700,321.0000000000,462.0000000000,0.8383063370,0.0000000000,9.0000000000,275.3151402410,0.0000000000,359.0000000000
"0","151",MIOM4,-84.3837500000,-83.9837500000,44.3870833333,44.7537500000,NCRFC,,APX,NLM,MIOM4,d,AU SABLE R MIO,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.6600000000,-84.1311111110,44.6600000000,-84.1316666660,snapped,"891","0","0",n,0.0000000000,585.4334400820,3501.8844101940,"8658",n,"0","0","0","0","0","0","0",291.0000000000,366.9000000000,291.0000000000,453.0000000000,1.0908376960,0.0000000000,7.0000000000,333.7536633240,0.0000000000,359.0000000000
"0","152",STRM4,-84.3879166666,-83.9379166666,44.0412500000,44.4995833333,NCRFC,,APX,NLM,STRM4,d,RIFLE R STERLING,,"-9223372036854775808","3.05",NCRFC0630,0.0041666660,0.0041666660,Rivers of NCRFC (edited),0.0000000000,44.0725000000,-84.0200000000,44.0725000000,-84.0191666660,snapped,"894","0","0",n,0.0000000000,775.0905511220,775.0905511220,"8982",n,"0","-1","-1","-1","-1","-1","-1",216.0000000000,298.0560079440,216.0000000000,455.0000000000,1.2395233360,0.0000000000,8.0000000000,143.4391162430,0.0000000000,359.0000000000
