02356000  3 affected by reservoir upstream starting with
02356000  4 water year 1955.
02357000  0 SPRING CREEK NEAR IRON CITY, GA.
02357000  1 Records affected by major ground water pumpage
02357000  2 for irrigation starting with May 1, 1971.
02383500  0 COOSAWATTEE RIVER NEAR PINE CHAPEL, GA.
02383500  1 Records affected by reservoir upstream
02383500  2 starting with water year 1975.
02387500  0 OOSTANAULA RIVER AT RESACA, GA.
02387500  1 Records affected by reservoir upstream
02387500  2 starting with water year 1975.
02392000  0 ETOWAH RIVER AT CANTON, GA.
02392000  1 Records prior to October 1, 1936 do not meet
02392000  2 the specified standards of accuracy.
02414500  0 TALLAPOOSA RIVER AT WADLEY AL
02414500  1 Flow has been regulated since 1983 by reservoir.
02424000  0 CAHABA RIVER AT CENTREVILLE AL
02424000  1 Headwater is in large metropolitan area and
02424000  2 diversions and losses can be significant.
02430000  0 MACKEYS CREEK NR DENNIS, MS
02430000  1 Records prior to February 1, 1938 do not meet
02430000  2 the HCDN criteria.  Records between October 1
02430000  3 and December 31, 1943, were estimated values
02430000  4 and do not meet HCDN criteria.
02431000  0 TOMBIGBEE RIVER NR FULTON, MS
02431000  1 Station regulated since 1984.
02433000  0 BULL MOUNTAIN CREEK NR SMITHVILLE, MS
02433000  1 Backwater effects starting 1984.
02434000  0 TOWN CREEK AT TUPELO, MS
02434000  1 Records prior to February 1, 1944, do not meet
02434000  2 the HCDN criteria.
02436500  0 TOWN CREEK NR NETTLETON, MS
02436500  1 Records prior to December 1, 1939, do not meet
02436500  2 the HCDN criteria.
02437000  0 TOMBIGBEE RIVER NR AMORY, MS
02437000  1 Records prior to October 1, 1939, do not
02437000  2 meet the HCDN criteria.
02437000  3 Backwater effects starting 1984.
02441000  0 TIBBEE CREEK NR TIBBEE, MS
02441000  1 Records prior to November 1, 1939, do not meet
02441000  2 the HCDN criteria.
02441000  3 Backwater effects starting 1981.
02441500  0 TOMBIGBEE RIVER AT COLUMBUS, MS
02441500  1 The period of October 1, 1903 to September 30,
02441500  2 1905 does not meet HCDN criteria.
02441500  3 Station partially regulated since 1980.
02474500  0 TALLAHALA CREEK NR RUNNELSTOWN, MS
02474500  1 The period of October 1, 1982 to September 30,
02474500  2 1984 does not meet HCDN criteria.
02484500  0 YOCKANOOKANY RIVER NR OFAHOMA, MS
02484500  1 Records prior to January 1, 1944, do no meet
02484500  2 the HCDN criteria.
02486000  0 PEARL RIVER AT JACKSON, MS
02486000  1 The constant flow in November, 1903 occurred
02486000  2 during a period of extremely low water.
02486000  3 Slight regulation of high and low flows after
02486000  4 1960.
02487500  0 STRONG RIVER AT D`LO, MS
02487500  1 Records prior to August 1, 1930, do not meet
02487500  2 the HCDN criteria.
03024000  0 FRENCH CREEK AT UTICA, PA.
03024000  1 Records affected by flow regulation
03024000  2 starting with water year 1972.
03042000  0 BLACKLICK CREEK AT JOSEPHINE, PA.
03042000  1 Records are unsuitable for analysis at less
03042000  2 than monthly resolution due to minor regulation
03042000  3 at low flow.
03049500  0 ALLEGHENY RIVER AT NATRONA, PA.
03049500  1 Although the record begins in 1938, regulation
03049500  2 beginning at least as early as water year 1952
03049500  3 makes it unsuitable for analysis by the HCDN
03049500  4 criteria for long periods of suitable record.
03069500  0 CHEAT RIVER NEAR PARSONS, WV
03069500  1 A few months in 1914 and 1916 with constant
03069500  2 flow may have estimated discharge values.
03074500  0 REDSTONE CREEK AT WALTERSBURG, PA.
03074500  1 Records are not suitable for analysis at less
03074500  2 than monthly resolution due to low flow
03074500  3 regulation by mine pumpage.
03079000  0 CASSELMAN RIVER AT MARKLETON, PA.
03079000  1 Records are not suitable for analysis at less
03079000  2 than monthly resolution due to minor diversion
03079000  3 upstream for municipal water supply.
03085000  0 MONONGAHELA RIVER AT BRADDOCK, PA.
03085000  1 Regulation by locks and reservoirs since
03085000  2 beginning of record in 1938.
03106000  0 CONNOQUENESSING CREEK NR ZELIENOPLE, PA.
03106000  1 Records are unsuitable for analysis at less
03106000  2 than monthly resolution due to minor
03106000  3 regulation by mills upstream.
03109500  0 L BEAVER C NR EAST LIVERPOOL OH
03109500  1 There were several months in the 1920's
03109500  2 where the monthly flows are constant,
03109500  3 indicative of estimated dishcarge values
03109500  4 for that month.
03114500  0 MIDDLE ISLAND CREEK AT LITTLE, WV
03114500  1 Constant flow months in 1930 accurately
03114500  2 represent extreme low flow conditions.
03118500  0 NIMISHILLEN C AT NORTH INDUSTRY OH
03118500  1 Records are unsuitable for analysis at less
03118500  2 than monthly resolution due to diversion from
03118500  3 Sugar Creek Wellfield at low flow (which may
03118500  4 be upto 20% of the average daily flow).
03144000  0 WAKATOMIKA C NR FRAZEYSBURG OH
03144000  1 Constant daily flow values for a month
03144000  2 in 1977 are indicative of estimated
03144000  3 flow values for that month.
03164000  0 NEW RIVER NEAR GALAX, VA
03164000  1 Records are unsuitable for analysis at less
03164000  2 than monthly resolution due to occasional
03164000  3 fluctuations induced by low-head power dam.
03167000  0 REED CREEK AT GRAHAMS FORGE, VA
03167000  1 Records are unsuitable for analysis at less
03167000  2 than monthly resolution due to occasional
03167000  3 diurnal fluctuations induced by upstream mills.
03183500  0 GREENBRIER RIVER AT ALDERSON, WV
03183500  1 Months with constant flow in 1916 and 1917
03183500  2 may have estimated discharge values.
03186500  0 WILLIAMS RIVER AT DYER, WV
03186500  1 Constant flow months in 1930 accurately
03186500  2 represent extreme low flow conditions.
03193000  0 KANAWHA RIVER AT KANAWHA FALLS, WV
03193000  1 Although low and high flows are regulated
03193000  2 by 3 upstream reservoirs, monthly averages
03193000  3 should be relatively unaffected.
03193000  4 Months with constant flow in 1916 may have
03193000  5 estimated discharge values.
03198500  0 BIG COAL RIVER AT ASHFORD, WV
03198500  1 Months with constant flow in 1916 may have
03198500  2 estimated discharge values.
03234500  0 SCIOTO R AT HIGBY OH
03234500  1 Records are unsuitable for analysis at less
03234500  2 than monthly resolution due to affects of
03234500  3 upstream reservoirs as well as GW pumpage around
03234500  4 Columbus.  Several months in the 1930's have
03234500  5 constant daily flow values indicative of
03234500  6 estimated daily values for that month.
03237280  0 UPPER TWIN C AT MCGAW OH
03237280  1 Discharge record is of questionable quality
03237280  2 due to high channel erosion.
03252500  0 SF LICKING R AT CYNTHIANA KY
03252500  1 Small diversion by Cynthiana municipal
03252500  2 water plant, but monthly or longer time
03252500  3 average statistics should be acceptable.
03252500  4 However, interbasin transfer initiated
03252500  5 in WY1989.
03253500  0 LICKING RIVER AT CATAWBA, KY.
03253500  1 Flow regulated since December 1973 by
03253500  2 Cave Run Lake.
03262000  0 LORAMIE C AT LOCKINGTON OH
03262000  1 Records are unsuitable for analysis at less
03262000  2 than monthly resolution due to regulation of
03262000  3 flood flow by Lockington Retarding Basin
03262000  4 since 1921.  Several months before 1920
03262000  5 show constant flow values, indicative of
03262000  6 an estimated value for the month.
03266000  0 STILLWATER R AT ENGLEWOOD OH
03266000  1 Records are unsuitable for analysis at less
03266000  2 than monthly resolution due to regulation of
03266000  3 flood flow by Englewood Retarding Basin.
03269500  0 MAD R NR SPRINGFIELD OH
03269500  1 Records affected by regulation on discharge
03269500  2 by CJ Brown Reservoir starting with water year
03269500  3 1973.  Constant daily flow values for a month
03269500  4 in 1918 are indicative that flow was estimated
03269500  5 for that month.
03272000  0 TWIN C NR GERMANTOWN OH
03272000  1 Records are unsuitable for analysis at less
03272000  2 than monthly resolution due to regulation of
03272000  3 flood flow by Germantown Retarding Basin.
03272000  4 Constant daily flow values for a month in 1922
03272000  5 are indicative that flow was estimated for that
03272000  6 month.
03274000  0 G MIAMI R AT HAMILTON OH
03274000  1 Records are unsuitable for analysis at less
03274000  2 than monthly resolution due to regulation of
03274000  3 flood flow by retarding basins since 1920.
03274000  4 Records prior to water year 1930 should not be
03274000  5 used because of diversion by Miami and Erie
03274000  6 Canal.
03276700  0 SOUTH HOGAN CREEK NEAR DILLSBORO, IND.
03276700  1 Poor quality discharge record.
03294000  0 SILVER CREEK NEAR SELLERSBURG, IND
03294000  1 During most years, there are periods of no flow.
03294500  0 OHIO RIVER AT LOUISVILLE, KY.
03294500  1 Flow regulated by Ohio River system of locks,
03294500  2 dams and reserviors.
03308500  0 GREEN RIVER AT MUNFORDVILLE, KY.
03308500  1  Flow regulated by Green River Lake
03308500  2  beginning February 1969.
03326500  0 MISSISSINEWA RIVER AT MARION, IND.
03326500  1 Records before 1931 do not meet HCDN criteria.
03335500  0 WABASH RIVER AT LAFAYETTE IND
03335500  1 Records prior to 1924 do not meet HCDN criteria.
03362000  0 YOUNGS CREEK NEAR EDINBURGH IND
03362000  1 Records prior to 1944 do not meet HCDN criteria.
03362500  0 SUGAR CREEK NEAR EDINBURGH, IN
03362500  1 Records prior to 1944 do not meet HCDN criteria.
03373500  0 EAST FORK WHITE RIVER AT SHOALS, IND.
03373500  1 Records prior to 1924 do not meet HCDN criteria.
03374455  0 PATOKA RIVER NEAR HARDINSBURG, IND
03374455  1 There have been periods of no flow during
03374455  2 several years in the record.
03380500  0 SKILLET FORK AT WAYNE CITY, IL
03380500  1 Constant diversion of approximately 0.02 cfs
03380500  2 for Wayne City water supply since beginning
03380500  3 of record.
03381500  0 LITTLE WABASH RIVER AT CARMI, IL
03381500  1 During a few times of extremely high stage
03381500  2 in the period of the record, flow has also
03381500  3 been through McHenry Slough. However, this
03381500  4 site can generally be used even for daily
03381500  5 analysis.
03448000  0 FRENCH BROAD RIVER AT BENT CREEK N C
03448000  1 Records are unsuitable for analysis at less than
03448000  2 monthly resolution due to diurnal fluctuations
03448000  3 caused by powerplant above station.
03451500  0 FRENCH BROAD RIVER AT ASHEVILLE, N. C.
03451500  1 Records are unsuitable for analysis at less than
03451500  2 monthly resolution due to diurnal fluctuation
03451500  3 and occasional regulation caused by powerplant
03451500  4 46 miles upstream as well as small reservoirs
03451500  5 above station.  Minor diversion upstream for
03451500  6 municipal supply has negligible affect on
03451500  7 monthly statistics.
03459000  0 JONATHAN CREEK NEAR COVE CREEK, N. C.
03459000  1 Records prior to 1959 are unsuitable for
03459000  2 analysis at less than monthly resolution due
03459000  3 to diurnal fluctuation at low flow caused
03459000  4 by small gristmill above station.
03469000  0 FRENCH BROAD RIVER BELOW DOUGLAS DAM, TN
03469000  1 Discontinued as a gaging station in 1974,
03469000  2 but flow was regulated before 1974 as well.
03473000  0 S F HOLSTON RIVER NEAR DAMASCUS, VA
03473000  1 Records are unsuitable for analysis at less
03473000  2 than monthly resolution due to occasional
03473000  3 fluctuations induced by upstream powerplant
03473000  4 and sewage treatment plant.
03501000  0 CULLASAJA RIVER AT CULLASAJA, N. C.
03501000  1 Records are unsuitable for analysis at less than
03501000  2 monthly resolution due to minor regulation at
03501000  3 low flow by Sequoyah Lake and mill on Buck
03501000  4 Creek.
03504000  0 NANTAHALA RIVER NEAR RAINBOW SPRINGS, N. C.
03504000  1 Records are unsuitable for analysis at less
03504000  2 than monthly resolution due to minor diurnal
03504000  3 fluctuation at low flow caused by small ponds
03504000  4 on tributaries above station.
03518500  0 TELLICO RIVER AT TELLICO PLAINS, TENN.
03518500  1 Discontinued as a gaging station in 1982.
03524000  0 CLINCH RIVER AT CLEVELAND, VA
03524000  1 Records are unsuitable for analysis at less
03524000  2 than monthly resolution due to the possibility
03524000  3 of occasional discharge impacts due to coal
03524000  4 mining in the region.
03532000  0 POWELL RIVER NEAR ARTHUR TN
03532000  1 Discontinued as a gaging station in 1982.
03603000  0 DUCK RIVER ABOVE HURRICANE MILLS, TENN.
03603000  1 Normandy Dam completed in 1976.
04001000  0 WASHINGTON CREEK AT WINDIGO, MICH.
04001000  1 Winter records are unsuitable for analysis
04001000  2 at less than monthly resolution due to ice
04001000  3 affects.
04010500  0 PIGEON RIVER AT MIDDLE FALLS NR GRAND PORTAGE MN
04010500  1 Winter records may be ice affected.
04014500  0 BAPTISM RIVER NEAR BEAVER BAY, MN
04014500  1 Winter records may be ice affected.
04025500  0 BOIS BRULE RIVER AT BRULE, WI
04025500  1 Winter records may be ice affected.
04027000  0 BAD RIVER NEAR ODANAH, WI
04027000  1 Winter records may be ice affected.
04033000  0 MIDDLE BR ONTONAGON RIVER NR PAULDING, MICH.   .
04033000  1 Winter records are ice affected.
04040500  0 STURGEON RIVER NEAR SIDNAW, MICH.
04040500  1 Winter records are ice affected.
04046000  0 BLACK RIVER NR GARNET, MICH.
04046000  1 Station operated as crest stage gage starting
04046000  2 with water year 1979.
04056500  0 MANISTIQUE RIVER NR MANISTIQUE, MICH.          .
04056500  1 Winter records are ice affected.
04059500  0 FORD RIVER NR HYDE, MICH.
04059500  1 Winter records are ice affected.
04063700  0 POPPLE RIVER NEAR FENCE, WI
04063700  1 Winter records may be ice affected.
04069500  0 PESHTIGO RIVER AT PESHTIGO, WI
04069500  1 Winter records may be ice affected.
04071000  0 OCONTO RIVER NEAR GILLETT, WI
04071000  1 Winter records may be ice affected.
04073500  0 FOX RIVER AT BERLIN, WI
04073500  1 Winter records may be ice affected.
04078500  0 EMBARRASS RIVER NEAR EMBARRASS, WI
04078500  1 Winter records may be ice affected.
04079000  0 WOLF RIVER AT NEW LONDON, WI
04079000  1 Winter records may be ice affected.
04080000  0 LITTLE WOLF RIVER AT ROYALTON, WI
04080000  1 Winter records may be ice affected.
04081000  0 WAUPACA RIVER NEAR WAUPACA, WI
04081000  1 Winter records may be ice affected.
04084500  0 FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN, WI
04084500  1 Records affected by reservoir upstream.
04084500  2 Discharge furnished by Corps of Engineers based
04084500  3 on power generation records, but no independent
04084500  4 measurements 1947-1982.
04085200  0 KEWAUNEE RIVER NEAR KEWAUNEE, WI
04085200  1 Winter records may be ice affected.
04086000  0 SHEBOYGAN RIVER AT SHEBOYGAN, WI
04086000  1 Winter records may be ice affected.
04087000  0 MILWAUKEE RIVER AT MILWAUKEE, WI
04087000  1 Winter records may be ice affected.
04093000  0 DEEP RIVER AT LAKE GEORGE OUTLET AT HOBART, IND.
04093000  1 Records prior to 1956 do not meet HCDN criteria.
04094000  0 LITTLE CALUMET RIVER AT PORTER, IND.
04094000  1 Records prior to 1953 do not meet HCDN criteria.
04105000  0 BATTLE CREEK AT BATTLE CREEK, MICH.            .
04105000  1 Records prior to 1943 were subject to occasional
04105000  2 but slight regulation.
04112500  0 RED CEDAR RIVER AT EAST LANSING, MICH.         .
04112500  1 Record does not meet HCDN criteria.
04121500  0 MUSKEGON RIVER AT EVART, MICH.                 .
04121500  1 Winter records may be ice affected.
04128000  0 STURGEON RIVER NEAR WOLVERINE, MICH.           .
04128000  1 Winter records are ice affected.
04135500  0 AU SABLE RIVER AT GRAYLING, MICH.              .
04135500  1 Records prior to 1952 are unsuitable for
04135500  2 analysis at less than monthly resolution
04135500  3 due to diurnal fluctuations caused by
04135500  4 powerplant.
04142000  0 RIFLE RIVER NEAR STERLING, MICH.
04142000  1 Winter records are ice affected, notably
04142000  2 in 1982 when a winter freeze occurred.
04142000  3 Record prior to 1938 does not meet HCDN
04142000  4 criteria.
04173500  0 MILL CREEK NEAR DEXTER, MICH.                  .
04173500  1 Winter records are ice affected, notably
04173500  2 in 1959.
04189000  0 BLANCHARD R NR FINDLAY OH
04189000  1 Records are unsuitable for analysis at less
04189000  2 than monthly resolution due to occasional
04189000  3 diversions at low flow.  Record before 1925
04189000  4 does not meet HCDN criteria.
04191500  0 AUGLAIZE R NR DEFIANCE OH
04191500  1 Records are unsuitable for analysis at less
04191500  2 than monthly resolution due to minor diversion
04191500  3 in the basin as well as minor flow regulation
04191500  4 by dam at powerplant.
04193500  0 MAUMEE R AT WATERVILLE OH
04193500  1 There is diversion out from basin which affects
04193500  2 discharge.
04198000  0 SANDUSKY R NR FREMONT OH
04198000  1 Record before 1925 does not meet HCDN criteria.
04201500  0 ROCKY R NR BEREA OH
04201500  1 Records are unsuitable for analysis at less
04201500  2 than montlhly resolution due to minor low
04201500  3 flow regulation in basin.
04212000  0 GRAND R NR MADISON OH
04212000  1 Constant daily flow values for a month
04212000  2 in 1925 are indicative that flow was estimated
04212000  3 for that month.
04213000  0 CONNEAUT C AT CONNEAUT OH
04213000  1 Constant daily flow values for a month in
04213000  2 1925 are indicative that flow was estimated
04213000  3 for that month.
04221000  0 GENESEE RIVER AT WELLSVILLE NY
04221000  1 Although record is just short of 20 years
04221000  2 by 1988, this currently gaged site is
04221000  3 included for geographic completeness.
04221500  0 GENESEE RIVER AT SCIO, N. Y.
04221500  1 In 1920, month with constant flow values is
04221500  2 indicative of estimated average monthly
04221500  3 discharge for that month.
04223000  0 GENESEE RIVER AT PORTAGEVILLE NY
04223000  1 Regulation began after 1927.
04234000  0 FALL CREEK NEAR ITHACA NY
04234000  1 Records are unsuitable for analysis at less
04234000  2 than monthly resolution due to minor regulation
04234000  3 during summer months for irrigation
04243500  0 ONEIDA CREEK AT ONEIDA NY
04243500  1 Records are unsuitable for analysis at less
04243500  2 than monthly resolution due to occasional
04243500  3 regulation by small upstream mills.
04256000  0 INDEPENDENCE RIVER AT DONNATTSBURG NY
04256000  1 Winter records are ice affected.
04258500  0 DEER RIVER AT COPENHAGEN NY
04258500  1 Records are unsuitable for analysis at less
04258500  2 than monthly resolution due to occasional
04258500  3 powerplant regulation.
04262500  0 WEST BRANCH OSWEGATCHIE R NR HARRISVILLE NY
04262500  1 Since June 1985, record is unsuitable for
04262500  2 analysis at less than monthly resolution
04262500  3 due to powerplant regulation of low flows.
04264331  0 ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY
04264331  1 Degree of regulation before 1958 is difficult
04264331  2 to quantify.  Since July 1958, flow has been
04264331  3 regulated by international joint agreement.
04264331  4 Currently, there is no gage -- discharge is
04264331  5 defined as the sum of discharge at several
04264331  6 points of regulation.
04265000  0 GRASS RIVER AT PYRITES NY
04265000  1 Records are unsuitable for analysis at less
04265000  2 than monthly resolution due to powerplant
04265000  3 regulation of low flow.
04269000  0 ST. REGIS RIVER AT BRASHER CENTER NY
04269000  1 Records are unsuitable for analysis at less
04269000  2 than monthly resolution due to diurnal
04269000  3 regulation by upstream powerplant.
04269000  4 Winter records are ice affected.
04269000  5 In 1932, constant values during an entire
04269000  6 month is indicative of an estimated
04269000  7 average monthly discharge value.
04274000  0 W BR AUSABLE R NR LAKE PLACID NY
04274000  1 Records are unsuitable for analysis at less
04274000  2 than monthly resolution due to diurnal
04274000  3 fluctuation by upstream mill.  Records prior
04274000  4 to 1921 do not meet HCDN criteria.
04275000  0 E BR AUSABLE RIVER AT AU SABLE FORKS NY
04275000  1 Records are unsuitable for analysis at less
04275000  2 than monthly resolution due to occasional
04275000  3 regulation of storage in upstream lakes.
04275000  4 Winter records are ice affected.
04276500  0 BOUQUET RIVER AT WILLSBORO NY
04276500  1 Records prior to 1923 do not meet the specified
04276500  2 standards of accuracy. Records are unsuitable
04276500  3 for analysis at less than monthly resolution
04276500  4 due to occasional regulation of storage by
04276500  5 upstream powerplant and pond.
04293500  0 MISSISQUOI RIVER NEAR EAST BERKSHIRE, VT
04293500  1 Records prior to water year 1934 do not meet
04293500  2 the specified standards of accuracy.
05011500  0 WATERTON RIVER NEAR INTERNATIONAL BOUNDARY
05011500  1 Operated full time only 10 years.
05051600  0 WILD RICE RIVER NR RUTLAND, ND
05051600  1 Operated seasonally since 1983.
05053000  0 WILD RICE RIVER NR ABERCROMBIE, ND
05053000  1 Lake Tewaukon provides some minor regulation
05056100  0 MAUVAIS COULEE NR CANDO, ND
05056100  1 Operated seasonally since 1983.
05056200  0 EDMORE COULEE NR EDMORE, ND
05056200  1 Operated seasonally since 1983.
05057000  0 SHEYENNE RIVER NR COOPERSTOWN, ND
05057000  1 Data prior to WY1946 are not of acceptable
05057000  2 quality.
05059600  0 MAPLE RIVER NR HOPE, ND
05059600  1 Operated seasonally since 1983.
05062000  0 BUFFALO RIVER NEAR DILWORTH, MN
05062000  1 Winter records may be ice affected.
05062500  0 WILD RICE RIVER AT TWIN VALLEY, MN
05062500  1 Winter records may be ice affected.
05064900  0 BEAVER CREEK NR FINLEY, ND
05064900  1 Reservoir constructed two miles upstream of
05064900  2 gage in 1987.
05066500  0 GOOSE RIVER AT HILLSBORO, ND
05066500  1 Data prior to WY1936 are not of acceptable
05066500  2 quality.
05069000  0 SAND HILL RIVER AT CLIMAX, MN
05069000  1 Winter records may be ice affected.
05078000  0 CLEARWATER RIVER AT PLUMMER, MN
05078000  1 Winter records may be ice affected.
05078000  2 Records affected by major diversions for
05078000  3 irrigation of wild rice starting with
05078000  4 water year 1968.
05078500  0 CLEARWATER RIVER AT RED LAKE FALLS, MN
05078500  1 Winter records may be ice affected.
05078500  2 Records affected by major diversions for
05078500  3 irrigation of wild rice starting with
05078500  4 water year 1988.
05082500  0 RED RIVER OF THE NORTH AT GRAND FORKS, ND
05082500  1 Extensive regulation by dams.
05099100  0 SNOWFLAKE CREEK NEAR SNOWFLAKE, MANITOBA
05099100  1 International Station operated by Environment
05099100  2 Canada, Water Resources Branch
05099300  0 PEMBINA RIVER NEAR WINDYGATES, MANITOBA
05099300  1 International Station operated by Environment
05099300  2 Canada, Water Resources Branch
05100000  0 PEMBINA RIVER AT NECHE, ND
05100000  1 Data prior to WY1932 are not of acceptable
05100000  2 quality.
05107500  0 ROSEAU RIVER AT ROSS, MN
05107500  1 Winter records may be ice affected.
05112000  0 ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN
05112000  1 Winter records may be ice affected.
05113800  0 SHORT C BEL INTNL BDRY NR ROCHE PERCEE, SASK.
05113800  1 International Station operated by Environment
05113800  2 Canada, Water Resources Branch
05123900  0 BOUNDARY CREEK NR LANDA, ND
05123900  1 Operated seasonally since 1985.
05124480  0 KAWISHIWI RIVER NEAR ELY, MN
05124480  1 Winter records may be ice affected.
05130500  0 STURGEON RIVER NEAR CHISHOLM, MN
05130500  1 Winter records may be ice affected.
05131500  0 LITTLE FORK RIVER AT LITTLEFORK, MN
05131500  1 Winter records may be ice affected.
05132000  0 BIG FORK RIVER AT BIG FALLS, MN
05132000  1 Winter records may be ice affected.
05132000  2 Records prior to water year 1971 are unsuitable
05132000  3 for analysis at less than monthly resolution due
05132000  4 to minor low flow regulation by upstream plant.
05133500  0 RAINY RIVER AT MANITOU RAPIDS, MN
05133500  1 River is highly regulated making its records
05133500  2 unsuitable by the specified criteria.
05134200  0 RAPID RIVER NEAR BAUDETTE, MN
05134200  1 Winter records may be ice affected.
05244000  0 CROW WING RIVER AT NIMROD, MN
05244000  1 Winter records may be ice affected.
05244000  2 Records affected significantly by withdrawals
05244000  3 for irrigation starting with water year 1971.
05275000  0 ELK RIVER NEAR BIG LAKE, MN
05275000  1 Winter records may be ice affected.
05275000  2 Records affected significantly by withdrawals
05275000  3 for irrigation starting with water year 1965.
05280000  0 CROW RIVER AT ROCKFORD, MN
05280000  1 Winter records may be ice affected.
05286000  0 RUM RIVER NEAR ST. FRANCIS, MN
05286000  1 Winter records may be ice affected.
05288500  0 MISSISSIPPI RIVER NEAR ANOKA, MN
05288500  1 River is highly regulated making its records
05288500  2 unsuitable by the specified criteria.
05290000  0 LITTLE MINNESOTA RIVER NEAR PEEVER, SD
05290000  1 Winter records may be ice affected.
05291000  0 WHETSTONE RIVER NEAR BIG STONE CITY, SD
05291000  1 Winter records may be ice affected.
05293000  0 YELLOW BANK RIVER NEAR ODESSA, MN
05293000  1 Winter records may be ice affected.
05300000  0 LAC QUI PARLE RIVER NEAR LAC QUI PARLE, MN
05300000  1 Winter records may be ice affected.
05304500  0 CHIPPEWA RIVER NEAR MILAN, MN
05304500  1 Winter records may be ice affected.
05313500  0 YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN
05313500  1 Winter records may be ice affected.
05316500  0 REDWOOD RIVER NEAR REDWOOD FALLS, MN
05316500  1 Winter records may be ice affected.
05317000  0 COTTONWOOD RIVER NEAR NEW ULM, MN
05317000  1 Winter records may be ice affected.
05320500  0 LE SUEUR RIVER NEAR RAPIDAN, MN
05320500  1 Winter records may be ice affected.
05330000  0 MINNESOTA RIVER NEAR JORDAN, MN
05330000  1 River is highly regulated making its records
05330000  2 unsuitable by the specified criteria.
05331000  0 MISSISSIPPI RIVER AT ST. PAUL, MN
05331000  1 River is highly regulated making its records
05331000  2 unsuitable by the specified criteria.
05333500  0 ST. CROIX RIVER NEAR DANBURY, WI
05333500  1 Winter records may be ice affected.
05336700  0 KETTLE RIVER BELOW SANDSTONE, MN
05336700  1 Winter records may be ice affected.
05338500  0 SNAKE RIVER NEAR PINE CITY, MN
05338500  1 Winter records may be ice affected.
05338500  2 Fixed crest conservation dam a short distance
05338500  3 upstream from gage has had consistent
05338500  4 invariant effect over the period of record.
05340500  0 ST. CROIX RIVER AT ST. CROIX FALLS, WI
05340500  1 Winter records may be ice affected.
05353800  0 STRAIGHT RIVER NEAR FARIBAULT, MN
05353800  1 Winter records may be ice affected.
05362000  0 JUMP RIVER AT SHELDON, WI
05362000  1 Winter records may be ice affected.
05365500  0 CHIPPEWA RIVER AT CHIPPEWA FALLS, WI
05365500  1 Records affected by reservoir upstream.
05368000  0 HAY RIVER AT WHEELER, WI
05368000  1 Winter records may be ice affected.
05374000  0 ZUMBRO RIVER AT ZUMBRO FALLS, MN
05374000  1 Winter records may be ice affected.
05374000  2 Daily average discharge values are affected
05374000  3 by small hydro plant just upstream; however,
05374000  4 monthly averages should be unaffected.
05376000  0 NORTH FORK WHITEWATER RIVER NEAR ELBA, MN
05376000  1 Winter records may be ice affected.
05376000  2 The recorder has been moved since the station
05376000  3 was established but the affect on record is
05376000  4 negligible.
05379500  0 TREMPEALEAU RIVER AT DODGE, WI
05379500  1 Winter records may be ice affected.
05381000  0 BLACK RIVER AT NEILLSVILLE, WI
05381000  1 Winter records may be ice affected.
05383000  0 LA CROSSE RIVER NEAR WEST SALEM, WI
05383000  1 Winter records may be ice affected.
05384000  0 ROOT RIVER NEAR LANESBORO, MN
05384000  1 Winter records may be ice affected.
05385000  0 ROOT RIVER NEAR HOUSTON, MN
05385000  1 Winter records may be ice affected.
05393500  0 SPIRIT RIVER AT SPIRIT FALLS, WI
05393500  1 Winter records may be ice affected.
05394500  0 PRAIRIE RIVER NEAR MERRILL, WI
05394500  1 Winter records may be ice affected.
05397500  0 EAU CLAIRE RIVER AT KELLY, WI
05397500  1 Winter records may be ice affected.
05399500  0 BIG EAU PLEINE RIVER NEAR STRATFORD, WI
05399500  1 Winter records may be ice affected.
05405000  0 BARABOO RIVER NEAR BARABOO, WI
05405000  1 Winter records may be ice affected.
05407000  0 WISCONSIN RIVER AT MUSCODA, WI
05407000  1 Records affected by reservoir upstream.
05408000  0 KICKAPOO RIVER AT LA FARGE, WI
05408000  1 Winter records may be ice affected.
05410490  0 KICKAPOO RIVER AT STEUBEN, WI
05410490  1 Winter records may be ice affected.
05410490  2 Oct. 20, 1938 - Sept. 30, 1982 records at
05410490  3 a site 1.2 mi downstream, with 690 sq. mi.
05410490  4 Station number was 05410500.
05410490  5 Records are probably equivalent
05412500  0 TURKEY RIVER AT GARBER, IA
05412500  1 Record prior to WY1932 is fragmented and of
05412500  2 low quality.
05413500  0 GRANT RIVER AT BURTON, WI
05413500  1 Winter records may be ice affected.
05414000  0 PLATTE RIVER NEAR ROCKVILLE, WI
05414000  1 Winter records may be ice affected.
05415000  0 GALENA RIVER AT BUNCOMBE, WI
05415000  1 Winter records may be ice affected.
05418500  0 MAQUOKETA RIVER NEAR MAQUOKETA, IA
05418500  1 Only monthly discharges should be used prior to
05418500  2 September 1930 due to rough estimates of flow
05418500  3 for missing or ice-affected record.
05418500  4 Diurnal flucuation caused by powerplant
05418500  5 4 miles upstream.
05419000  0 APPLE RIVER NEAR HANOVER, IL
05419000  1 Occasional regulation during low flow periods
05419000  2 by dam at Hanover: records should not be used
05419000  3 for analysis at less than monthly resolution.
